Frame,min_x,min_y,max_x,max_y
280,100.8367395401001,162.85272359848022,776.9879722595215,332.86947190761566
284,114.79554176330566,167.1880853176117,788.2380294799805,322.6191473007202
288,130.58338165283203,171.9408094882965,797.7013778686523,312.4891036748886
292,138.47431182861328,177.10741996765137,805.1891326904297,302.57023572921753
296,139.15107250213623,182.6784861087799,810.5452537536621,292.937650680542
300,142.09784030914307,188.5317313671112,813.823070526123,283.6705273389816
304,147.03509330749512,190.44354557991028,814.9956321716309,280.77390253543854
308,153.87312412261963,184.51266646385193,813.867301940918,289.8494356870651
312,162.3176908493042,178.9007556438446,810.4824256896973,299.0920811891556
316,172.08221912384033,173.507262468338,809.5759391784668,308.5145205259323
320,182.8998613357544,168.22201251983643,820.7964134216309,318.15301179885864
324,194.31396961212158,162.69874334335327,830.7126045227051,328.2161235809326
328,206.31468772888184,157.01666593551636,839.1550827026367,338.685799241066
332,218.795428276062,151.15318536758423,846.1003875732422,349.5936459302902
336,231.64685726165771,145.0662660598755,851.564826965332,360.9849661588669
340,244.80405807495117,138.7505328655243,855.5370712280273,372.875257730484
344,258.24256896972656,132.24242091178894,857.9673957824707,385.23708164691925
348,271.9723892211914,125.62188148498535,858.7624740600586,397.9888451099396
352,285.9198760986328,118.86162042617798,857.9644775390625,411.13655894994736
356,300.14187812805176,112.11954474449158,855.4125022888184,424.49642211198807
360,314.81383323669434,105.72949290275574,850.7393074035645,437.6790824532509
364,329.9984550476074,99.89916443824768,843.742504119873,450.3939762711525
368,345.7474708557129,94.8481035232544,834.2319488525391,462.32676208019257
372,362.0953559875488,90.7998776435852,822.0487976074219,473.15387696027756
376,378.94537925720215,87.76546239852905,807.3279190063477,482.80747175216675
380,396.361083984375,86.05584383010864,789.8941040039062,490.8897815644741
384,414.37731742858887,85.97061395645142,769.6343994140625,497.0247955620289
388,432.9418659210205,87.66114592552185,746.6555786132812,501.0347718000412
392,442.86998748779297,91.2499737739563,721.1312484741211,502.8018634021282
396,417.5968265533447,87.04886198043823,693.3055114746094,520.0396998971701
400,393.0205249786377,83.73458504676819,695.1905250549316,536.1668043863028
404,369.30564880371094,81.79451107978821,713.5750579833984,550.2890962734818
408,346.63204193115234,81.31129503250122,731.0469818115234,562.157129868865
412,325.1492214202881,82.36453413963318,747.4415016174316,571.56150855124
416,304.9852752685547,85.04061698913574,762.5826072692871,578.3195225894451
420,286.2589645385742,89.44048047065735,776.2701988220215,582.2557032108307
424,269.0946578979492,95.68920135498047,788.2656669616699,583.1852133572102
428,253.64001274108887,103.93715500831604,798.2742118835449,580.8999913930893
432,240.08302688598633,114.3537712097168,805.9318542480469,575.1677593588829
436,228.6608648300171,127.10947751998901,810.8027458190918,565.7492005079985
440,219.65944290161133,142.3391032218933,812.3958206176758,552.4404696375132
444,213.33593845367432,160.04750847816467,810.282096862793,535.2340139821172
448,210.00874042510986,180.19697070121765,803.9776611328125,514.1266722232103
452,209.9505615234375,202.56974816322327,793.1172752380371,489.3398442864418
456,205.2044677734375,226.726655960083,777.5783157348633,461.4024057984352
460,186.34992599487305,231.04257702827454,757.5094413757324,455.9301361441612
464,172.23684310913086,207.16392159461975,747.2894096374512,482.72624909877777
468,162.9962396621704,185.38533926010132,745.9509658813477,505.8609978854656
472,158.47752571105957,166.22995734214783,741.2920761108398,524.7039242461324
476,158.17866325378418,149.94142770767212,733.7430953979492,539.0769335674122
480,161.6010046005249,136.6860580444336,723.7201881408691,548.8571889325976
484,168.11604022979736,126.4460813999176,711.7243194580078,554.2049712315202
488,177.0328187942505,119.02705907821655,698.2815742492676,555.53446713835
492,187.7030897140503,114.13767099380493,683.8692855834961,553.380816578865
496,199.55708026885986,111.43490552902222,668.8935470581055,548.3332252688706
500,212.11988925933838,110.55795192718506,653.6783981323242,540.987019201275
504,225.0157070159912,111.15201830863953,638.4618186950684,531.9072004035115
508,237.9605484008789,112.88358807563782,623.400993347168,521.6080136597157
512,250.75100898742676,115.44566631317139,608.5784339904785,510.5439557880163
516,263.24913024902344,118.55877757072449,594.0121650695801,499.11147102713585
520,275.3724002838135,121.96893811225891,579.6639060974121,487.65148490667343
524,287.08868980407715,125.44739842414856,565.4437065124512,476.44840344786644
528,298.419828414917,128.79746675491333,551.2138366699219,465.7187694311142
532,306.02871894836426,131.63216471672058,536.8185997009277,455.93048214912415
536,286.7318630218506,134.03594970703125,521.9773292541504,446.81667923927307
540,266.9751834869385,134.18606758117676,508.5530090332031,441.5801838040352
544,246.73893928527832,130.65037965774536,521.6534614562988,442.83126533031464
548,226.43091201782227,127.10577607154846,535.4284286499023,443.93114268779755
552,206.50697708129883,123.720463514328,549.9202537536621,444.50900316238403
556,187.5196409225464,120.63854098320007,565.0845909118652,444.25176054239273
560,170.1007318496704,117.93168783187866,580.8010482788086,442.95105546712875
564,154.9090576171875,115.80731391906738,596.8297004699707,440.3083258867264
568,142.49314785003662,114.4151508808136,612.8771209716797,436.16284042596817
572,133.23450565338135,113.83154511451721,628.6258506774902,430.5050799250603
576,127.30286121368408,114.08549666404724,643.7648391723633,423.44223350286484
580,124.64674472808838,115.15753269195557,658.0240058898926,415.17850041389465
584,125.02201080322266,116.98756098747253,671.2027359008789,405.97921818494797
588,128.04648399353027,119.48677897453308,683.1863594055176,396.1268877983093
592,133.27354431152344,122.55724310874939,693.9445495605469,385.8798784017563
596,140.24022102355957,126.07342600822449,703.5266876220703,375.4726767539978
600,148.62452030181885,130.0197172164917,711.9521141052246,365.0090682506561
604,158.1503391265869,134.36280369758606,719.2593955993652,354.58023726940155
608,168.59905242919922,139.08002614974976,725.4867553710938,344.24968779087067
612,179.80401992797852,144.15934681892395,730.6644630432129,334.0581679344177
616,191.6385269165039,149.59561586380005,734.8129463195801,324.03358340263367
620,204.0058994293213,155.3863227367401,737.944278717041,314.19609904289246
624,215.2305793762207,161.52976155281067,740.0639533996582,304.5615345239639
628,216.03521347045898,168.0220377445221,741.1734580993652,295.14340817928314
632,217.79438495635986,174.83679056167603,741.3063812255859,285.955930352211
636,220.43476581573486,174.8986852169037,740.4683303833008,286.129013299942
640,223.91521453857422,168.60052585601807,738.6385917663574,295.0899302959442
644,228.168625831604,162.67019391059875,735.8265495300293,304.07635509967804
648,233.13247203826904,157.06600785255432,744.4757080078125,313.08712899684906
652,238.7523365020752,151.7492151260376,752.6637840270996,322.1242958307266
656,244.98604774475098,146.68885231018066,760.0605010986328,331.1897385120392
660,251.80346488952637,141.86592936515808,766.6309547424316,340.2803832292557
664,259.18667793273926,137.27661609649658,772.324333190918,349.3826472759247
668,267.12756156921387,132.9332721233368,777.0726013183594,358.468753695488
672,275.62485694885254,128.86518716812134,780.791015625,367.49293327331543
676,284.6048641204834,125.00718355178833,783.4885597229004,376.473548412323
680,294.12903785705566,121.4928674697876,784.9760055541992,385.274498462677
684,304.2173767089844,118.42613697052002,785.1044082641602,393.7628209590912
688,314.85626220703125,115.8837890625,783.7613296508789,401.81318163871765
692,326.0184860229492,113.94184827804565,780.8483505249023,409.29107308387756
696,337.65913009643555,112.67080307006836,776.2911415100098,416.0595256090164
700,349.7021770477295,112.09041595458984,770.075798034668,422.02656626701355
704,362.0621681213379,112.2082507610321,762.2123336791992,427.11477041244507
708,374.68505859375,113.15537095069885,752.6589775085449,431.12490355968475
712,387.45726585388184,114.92794632911682,741.5162086486816,433.9993679523468
716,400.25662422180176,117.49366164207458,728.9369773864746,435.7239291071892
720,412.9596519470215,120.79390525817871,715.118350982666,436.32876992225647
724,425.4491901397705,124.74695563316345,700.2898406982422,435.8868411183357
728,437.61780738830566,129.25261616706848,684.7028160095215,434.5087033510208
732,449.3753242492676,134.197815656662,668.6144256591797,432.3358082771301
736,450.0377368927002,138.45370888710022,652.2747802734375,431.17480874061584
740,437.5489139556885,138.76492023468018,635.9160804748535,436.1824259161949
744,426.08153343200684,139.27411079406738,635.822925567627,440.51389306783676
748,415.5798053741455,139.85446572303772,642.8966331481934,444.36938613653183
752,405.93701362609863,140.38432002067566,649.3331909179688,447.9719012975693
756,396.96627616882324,140.5374312400818,655.4347229003906,451.8495225906372
760,388.46019744873047,140.45126795768738,661.3576126098633,455.94537645578384
764,380.16634941101074,139.94378328323364,667.4291038513184,460.63075840473175
768,371.9252014160156,139.28408861160278,673.6866188049316,465.6371122598648
772,363.57765197753906,138.53784441947937,680.2558135986328,470.9603101015091
776,355.05452156066895,137.9861354827881,687.0608139038086,476.2716794013977
780,346.3285446166992,137.86498546600342,694.0050888061523,481.28712996840477
784,337.3831272125244,138.33967208862305,701.0195159912109,485.816415399313
788,328.2538890838623,139.62327003479004,707.9602432250977,489.5883160829544
792,319.04096603393555,141.96593284606934,714.602165222168,492.2585289180279
796,309.8737049102783,145.5845332145691,720.7089614868164,493.51784616708755
800,300.93469619750977,150.69539666175842,725.9896087646484,493.0358049273491
804,292.46280670166016,157.49881982803345,730.1006698608398,490.47657921910286
808,284.74745750427246,166.15866422653198,732.6585960388184,485.52437111735344
812,278.11723709106445,176.7735493183136,733.2635307312012,477.92048156261444
816,272.8805923461914,189.31238293647766,731.5890884399414,467.5685119628906
820,269.38015937805176,203.68658781051636,727.2904586791992,454.411455988884
824,267.883358001709,219.65386390686035,720.1641082763672,438.6009120941162
828,265.35887718200684,236.84181332588196,710.1721000671387,420.48332780599594
832,250.4549789428711,238.994961977005,697.4515342712402,418.40061128139496
836,238.24024200439453,221.60542845726013,694.3922996520996,437.524756193161
840,228.80656242370605,205.36733508110046,694.8575019836426,454.57475423812866
844,222.19452381134033,190.61683773994446,693.3461380004883,469.1927155852318
848,218.27173233032227,177.56414651870728,690.0357627868652,481.20730742812157
852,216.79149627685547,166.28406286239624,685.1526832580566,490.61752393841743
856,217.45323657989502,156.73847794532776,678.9269828796387,497.54884019494057
860,219.94322776794434,148.79413962364197,671.5627670288086,502.2245340049267
864,223.95545482635498,142.2261607646942,663.2212829589844,504.96219769120216
868,229.22668933868408,136.76468968391418,654.0072441101074,506.1125072836876
872,235.5897045135498,132.21863508224487,643.9694023132324,505.90017288923264
876,242.88780212402344,128.34315419197083,633.1295585632324,504.61212515830994
880,251.0087013244629,124.91690039634705,621.4831924438477,502.4915733933449
884,259.8813056945801,121.76725745201111,609.0142822265625,499.71011996269226
888,269.47254180908203,118.79193663597107,595.7080078125,496.34322613477707
892,279.78790283203125,115.97043514251709,581.5529823303223,492.35986813902855
896,290.8718776702881,113.35859656333923,566.535472869873,487.6334162056446
900,302.7970790863037,111.07052206993103,550.642204284668,481.9750280678272
904,315.6477355957031,109.2553961277008,533.8692283630371,475.1742562651634
908,312.8224182128906,108.07868957519531,516.236686706543,467.035656273365
912,293.9221000671387,102.99000263214111,510.5451965332031,464.51130867004395
916,276.05177879333496,94.42452907562256,526.2039184570312,467.0322525501251
920,259.4521236419678,86.7834198474884,542.0489501953125,468.0415168404579
924,244.35507774353027,80.198575258255,557.9494857788086,467.430616915226
928,230.9337615966797,74.70446705818176,573.764476776123,465.22024869918823
932,219.45518016815186,70.5955696105957,589.3131065368652,461.19322568178177
936,210.09368419647217,67.98083424568176,604.4031715393066,455.36210864782333
940,202.9720687866211,66.9295585155487,618.8405799865723,447.80440270900726
944,198.0055046081543,67.25065112113953,632.530689239502,438.82846266031265
948,195.29598712921143,69.10111784934998,645.2620697021484,428.4609469771385
952,194.8052215576172,72.45269894599915,656.8856048583984,416.8990221619606
956,196.41796588897705,77.20420002937317,667.2981262207031,404.3922543525696
960,199.90171909332275,83.1305730342865,676.4993476867676,391.24818563461304
964,205.06389141082764,90.08256912231445,684.4717025756836,377.70081996917725
968,211.79067134857178,98.01799178123474,691.1341667175293,363.91440510749817
972,219.87619400024414,106.7790949344635,696.5065383911133,350.0928908586502
976,229.12100315093994,116.21592164039612,700.6289863586426,336.405690908432
980,239.33979034423828,126.19151830673218,703.5555267333984,322.9871678352356
984,250.2989387512207,136.50974035263062,705.4400825500488,309.94094610214233
988,253.7113094329834,147.1642792224884,706.2474632263184,297.31553077697754
992,253.97446632385254,156.66535019874573,706.0269927978516,286.8476092815399
996,255.25279998779297,148.5035276412964,704.8308563232422,298.2349866628647
1000,257.45201110839844,141.11051201820374,707.6891326904297,309.3711805343628
1004,260.49333572387695,134.3947970867157,716.5805053710938,320.27324974536896
1008,264.3152618408203,128.2719898223877,724.7139930725098,330.9646260738373
1012,268.87401580810547,122.67041087150574,732.0859336853027,341.46772742271423
1016,274.1418743133545,117.5352144241333,738.6702919006348,351.7991781234741
1020,280.1056480407715,112.82990097999573,744.4174575805664,361.9651257991791
1024,286.7633628845215,108.53647828102112,749.2546463012695,371.9580227136612
1028,294.1200542449951,104.65533256530762,753.087215423584,381.75277948379517
1032,302.1837615966797,101.20316863059998,755.8015251159668,391.3052523136139
1036,310.96017837524414,98.21030616760254,757.2690582275391,400.55155098438263
1040,320.4489040374756,95.71646332740784,757.3530006408691,409.4099459052086
1044,330.6360054016113,93.76654028892517,755.917911529541,417.78375685214996
1048,341.48820877075195,92.40154266357422,752.8472328186035,425.5709284543991
1052,352.95215606689453,91.65465474128723,748.0560493469238,432.6735734939575
1056,364.9537754058838,91.55011296272278,741.5013313293457,439.0027767419815
1060,377.4056053161621,92.10259437561035,733.1863403320312,444.4864323735237
1064,390.2102851867676,93.31843972206116,723.1648635864258,449.0726959705353
1068,403.26436042785645,95.1976490020752,711.5419006347656,452.7315455675125
1072,416.4694118499756,97.73784041404724,698.4643936157227,455.45569896698
1076,429.7371196746826,100.93862771987915,684.111328125,457.25579380989075
1080,442.99564361572266,104.80667352676392,668.6781692504883,458.1541031599045
1084,455.7374668121338,109.36318874359131,652.353401184082,458.176529109478
1088,440.36773681640625,107.88454055786133,635.2996444702148,467.20690459012985
1092,425.53685188293457,105.75575709342957,643.0721282958984,477.14554712176323
1096,411.2084770202637,104.18309211730957,654.8515892028809,486.2490704655647
1100,397.3177242279053,103.25937151908875,666.1318588256836,494.44986686110497
1104,383.79037857055664,103.11897397041321,676.9231796264648,501.640787422657
1108,370.5608367919922,103.93844246864319,687.1971130371094,507.66810938715935
1112,357.59276390075684,105.9353256225586,696.8690872192383,512.3232702165842
1116,344.89437103271484,109.36717987060547,705.7847213745117,515.3388362377882
1120,332.5602722167969,114.40765142440796,713.7432861328125,516.5032354742289
1124,320.7063961029053,121.4683735370636,720.3920745849609,515.3411114215851
1128,309.5855140686035,130.89351654052734,725.2728652954102,511.38724230229855
1132,299.57393646240234,142.9763960838318,727.8243827819824,504.1716568171978
1136,291.15989685058594,157.9154098033905,727.4163436889648,493.2671655714512
1140,284.8600101470947,175.6666874885559,723.5053253173828,478.49132135510445
1144,281.23741149902344,196.07080936431885,715.561408996582,459.7405117750168
1148,280.7827091217041,218.66686463356018,703.2869338989258,437.2451037168503
1152,280.78771591186523,242.6571750640869,686.8180847167969,411.7092937231064
1156,265.7259750366211,229.3252980709076,676.2481498718262,424.8412683606148
1160,254.91448402404785,207.2516942024231,674.6404266357422,445.9102186560631
1164,248.42236518859863,187.52748012542725,669.9487495422363,463.06608617305756
1168,245.87576866149902,170.47223567962646,662.6684761047363,476.21519207954407
1172,246.70987129211426,156.11116290092468,653.3378219604492,485.5876739323139
1176,250.3117561340332,144.25294518470764,642.436466217041,491.60669177770615
1180,256.122522354126,134.5777451992035,630.3275299072266,494.76940244436264
1184,263.69110107421875,126.71673774719238,617.244701385498,495.5573482811451
1188,272.6879596710205,120.31130075454712,603.3097457885742,494.3818970024586
1192,282.89488792419434,115.05855917930603,588.5683250427246,491.5550847351551
1196,294.1870880126953,110.74064254760742,573.0263328552246,487.27427914738655
1200,306.4552402496338,107.13263154029846,556.6893196105957,481.73598289489746
1204,319.7694969177246,104.3038558959961,539.5362854003906,474.81733202934265
1208,334.28160667419434,102.42162108421326,521.5130996704102,466.28909826278687
1212,332.7085876464844,101.40513896942139,502.58182525634766,456.2590581178665
1216,312.46273040771484,89.47211980819702,518.5663032531738,459.7768744826317
1220,293.3584499359131,78.73779058456421,536.7871284484863,461.4769819378853
1224,275.7154369354248,69.41397070884705,555.2474212646484,461.13256216049194
1228,259.8972702026367,61.80089592933655,573.7700271606445,458.48419189453125
1232,246.30071640014648,56.199445724487305,592.0985984802246,453.33697378635406
1236,235.3166913986206,52.883591651916504,609.9156188964844,445.58303475379944
1240,227.2926378250122,52.08536624908447,626.8643760681152,435.21192222833633
1244,222.4984645843506,53.970787525177,642.5691032409668,422.32602149248123
1248,221.09707832336426,58.620643615722656,656.663761138916,407.1410062909126
1252,223.12909126281738,66.0227358341217,668.818187713623,389.9721032381058
1256,228.50576877593994,76.05990529060364,678.7646484375,371.21575355529785
1260,237.0162534713745,88.51305842399597,686.3256454467773,351.3075613975525
1264,248.41421127319336,103.21376323699951,691.3487434387207,330.65487921237946
1268,262.3816108703613,119.90063309669495,693.7680244445801,309.6695816516876
1272,266.2987232208252,136.03415250778198,693.5760498046875,291.2415987253189
1276,267.02033042907715,118.79270911216736,698.5926246643066,311.82232797145844
1280,270.19869804382324,103.57235312461853,711.3578224182129,331.9477307796478
1284,275.66920280456543,90.39342641830444,721.6355895996094,351.4024794101715
1288,283.1838798522949,79.04523611068726,729.4479560852051,370.0994771718979
1292,292.6618766784668,69.66930627822876,734.6064949035645,387.80229806900024
1296,303.91167640686035,62.15436816215515,737.0712089538574,404.38776433467865
1300,316.81800842285156,56.50151610374451,736.7419052124023,419.70393151044846
1304,331.31043434143066,52.81950831413269,733.4773635864258,433.53978484869003
1308,347.2335147857666,51.044358015060425,727.2381019592285,445.7713258266449
1312,364.64372634887695,51.49310231208801,717.8067398071289,456.1074838042259
1316,383.3416557312012,54.10239815711975,705.2102851867676,464.41520780324936
1320,403.438138961792,59.293373823165894,689.2187118530273,470.360369682312
1324,424.78649139404297,67.17893958091736,669.8533058166504,473.72756123542786
1328,447.3498058319092,78.0455231666565,647.0619964599609,474.23861861228943
1332,441.5276527404785,82.76532053947449,632.6160621643066,483.2488292455673
1336,415.3659725189209,82.09561586380005,655.6793975830078,499.30421590805054
1340,389.54944610595703,84.46335196495056,677.0465469360352,511.9302749633789
1344,364.68735694885254,90.21421194076538,696.0083198547363,520.4017377644777
1348,341.3843536376953,99.7479522228241,711.7874908447266,523.9894481375813
1352,320.2177906036377,113.6871886253357,723.4621810913086,521.8211044371128
1356,302.1126365661621,132.38439559936523,729.8770523071289,513.1102806329727
1360,288.04922103881836,156.15258693695068,729.7932815551758,497.12823897600174
1364,279.14454460144043,185.1165497303009,721.9137954711914,473.27637881040573
1368,276.5728569030762,218.69409441947937,705.2584648132324,441.6169649362564
1372,268.4887218475342,238.91945242881775,681.2980270385742,420.66989690065384
1376,249.14895057678223,202.84056544303894,680.163402557373,455.2983954548836
1380,239.18084621429443,170.15130400657654,671.2838172912598,482.36225590109825
1384,238.65703582763672,142.53956079483032,655.3795051574707,500.4456339776516
1388,246.68240547180176,120.79638361930847,633.6941528320312,509.31428231298923
1392,261.9720268249512,104.88829851150513,607.4503898620605,509.5404025912285
1396,283.35851669311523,94.35664772987366,577.5653457641602,501.9448332488537
1400,310.02479553222656,89.06805038452148,544.8695182800293,487.1094238758087
1404,341.5019702911377,89.127756357193,510.0445747375488,465.40722012519836
1408,316.4281368255615,74.74212527275085,526.0725975036621,459.7804230451584
1412,289.03759002685547,60.485819578170776,558.4712791442871,454.45399045944214
1416,268.9278030395508,53.826141357421875,588.0963134765625,442.3055228590965
1420,257.0676612854004,54.94188666343689,613.2005882263184,424.38068747520447
1424,253.18731307983398,62.786253690719604,632.7258110046387,402.6200169324875
1428,256.0795211791992,75.68721771240234,646.2736701965332,379.32020366191864
1432,263.7014579772949,91.42767548561096,654.6209335327148,356.4627778530121
1436,274.227819442749,108.354012966156,658.9329528808594,335.1263415813446
1440,286.0119152069092,124.93183493614197,660.0581932067871,316.5113228559494
1444,297.9205799102783,140.33288598060608,659.0709686279297,300.7850110530853
1448,303.2860851287842,154.22419667243958,656.7574310302734,287.75227546691895
1452,305.0101089477539,148.26776146888733,655.4449081420898,296.8189090490341
1456,307.5374221801758,144.11071300506592,658.8039779663086,304.4959706068039
1460,310.57311058044434,141.8125319480896,660.706615447998,310.4843509197235
1464,313.9201354980469,140.9427559375763,661.501522064209,315.0874239206314
1468,317.44614601135254,141.16819024085999,661.4483642578125,318.5555523633957
1472,321.0622501373291,142.23037719726562,660.7422637939453,321.0947459936142
1476,324.7076225280762,143.92818331718445,659.5307922363281,322.87280917167664
1480,328.3402633666992,146.10389471054077,657.9282188415527,324.0279346704483
1484,331.93196296691895,148.6335289478302,656.022891998291,324.6739339828491
1488,335.4624652862549,151.4190137386322,653.8847351074219,324.9048560857773
1492,338.9183235168457,154.3824577331543,651.5694236755371,324.79860842227936
1496,342.29023933410645,157.46209502220154,649.1217613220215,324.4202560186386
1500,345.5723476409912,160.60909867286682,646.5777397155762,323.823646903038
1504,348.76115798950195,163.7845230102539,643.9667129516602,323.05389046669006
1508,351.8544387817383,166.95769429206848,641.3129425048828,322.14862883090973
1512,354.85198974609375,170.1049554347992,638.6356544494629,321.13897025585175
1516,357.7540111541748,173.2076382637024,635.951099395752,320.0510662794113
1520,360.5614185333252,176.25116229057312,633.2726097106934,318.9065623283386
