Frame,min_x,min_y,max_x,max_y
620,209.87195491790771,137.77003526687622,783.2785606384277,442.2304156422615
624,202.34134197235107,142.06600069999695,782.7882385253906,433.2428562641144
628,196.09017848968506,146.79986357688904,780.768928527832,423.71039539575577
632,191.1847972869873,152.05102801322937,777.3090362548828,413.61710876226425
636,187.694091796875,157.87984371185303,772.4882698059082,402.97311902046204
640,185.68227767944336,164.33024525642395,766.3851928710938,391.8111437559128
644,185.23598670959473,171.4473259449005,759.0532493591309,380.1617842912674
648,186.45253658294678,179.27003145217896,755.0858116149902,368.0637288093567
652,189.42858695983887,187.82633185386658,762.5602340698242,355.5693447589874
656,194.2498254776001,194.20379877090454,768.1994247436523,346.6500288248062
660,200.95370292663574,183.9065945148468,772.0645523071289,360.6360322237015
664,207.7436113357544,173.8905394077301,774.2423057556152,374.8188239336014
668,199.58666324615479,164.16998863220215,774.744815826416,389.12125289440155
672,192.68470287322998,154.73000764846802,773.6396026611328,403.4926897287369
676,187.1381378173828,145.55855870246887,770.9791374206543,417.8714570403099
680,183.0776596069336,136.65602803230286,766.7929458618164,432.1710294485092
684,180.671968460083,128.04468870162964,761.0838317871094,446.26583129167557
688,180.13318061828613,119.77864623069763,753.8278770446777,459.9743628501892
692,181.7142391204834,111.9497287273407,744.9789619445801,473.0501116812229
696,185.7006025314331,104.69031929969788,734.4790649414062,485.1767125725746
700,192.39081859588623,98.17261576652527,722.2725105285645,495.9733508527279
704,202.0693302154541,92.6008415222168,708.3223342895508,505.0135190784931
708,214.96882438659668,88.20001244544983,692.6279067993164,511.8545079231262
712,231.22768878936768,85.1983630657196,675.2437591552734,516.0793572664261
716,250.75956344604492,83.68807554244995,656.3583755493164,517.5089371204376
720,273.48026275634766,83.91231894493103,636.1021041870117,515.8131667971611
724,299.0742015838623,86.01435542106628,614.7158432006836,510.8752615749836
728,327.0128345489502,90.02215504646301,598.3915328979492,502.8067436814308
732,356.62010192871094,95.8751106262207,625.7404518127441,491.8951150774956
736,351.5859031677246,97.79426336288452,650.1881217956543,495.89207991957664
740,332.89112091064453,97.0691978931427,671.356258392334,497.82902777194977
744,315.95043182373047,97.96881079673767,689.1762542724609,496.9068078696728
748,301.03137016296387,100.50616979598999,703.4891510009766,493.1508556008339
752,288.2274627685547,104.46794271469116,714.4088172912598,486.9470952451229
756,277.5531005859375,109.61498379707336,722.1694564819336,478.74749779701233
760,268.95604133605957,115.70022940635681,727.0845794677734,469.0238329768181
764,262.27941513061523,122.44269132614136,729.5625686645508,458.287290930748
768,257.3525047302246,129.61426377296448,729.9933815002441,446.95838034152985
772,254.09279823303223,137.1005880832672,728.6468124389648,435.28608798980713
776,252.31816291809082,144.73793148994446,725.8572006225586,423.560406267643
780,251.84240341186523,152.39226937294006,721.9246673583984,412.00655221939087
784,252.4829864501953,159.95822310447693,717.1114540100098,400.79161405563354
788,254.0665054321289,167.3569357395172,711.6410064697266,390.030312538147
792,256.4319133758545,174.53140497207642,705.7003211975098,379.79509949684143
796,259.4011974334717,181.43096923828125,699.4679832458496,370.1390987634659
800,262.8859806060791,188.0552101135254,693.0335998535156,361.0501116514206
804,266.7780017852783,194.39801216125488,686.491584777832,352.5176453590393
808,270.97909927368164,200.4627549648285,679.9188423156738,344.5184451341629
812,275.4063320159912,206.26189470291138,673.3733367919922,337.01776564121246
816,279.97684478759766,211.81126713752747,666.9094276428223,329.9781256914139
820,284.6095275878906,217.13053822517395,664.5396423339844,323.3578598499298
824,289.29250717163086,222.2620975971222,665.5052375793457,317.09541141986847
828,294.0041255950928,225.69787859916687,666.3555335998535,312.99806892871857
832,298.7401485443115,221.7017948627472,667.1291542053223,317.94706642627716
836,303.51396560668945,217.69676327705383,667.8421783447266,322.9788798093796
840,301.43528938293457,213.64863395690918,668.4903144836426,328.13050746917725
844,298.7742519378662,209.5264756679535,669.0687561035156,333.43753159046173
848,296.1544704437256,205.30054807662964,669.5737838745117,338.9343112707138
852,293.67095947265625,200.99756598472595,669.9039459228516,344.5903015136719
856,291.3680076599121,196.61888122558594,670.016040802002,350.4027020931244
860,289.29359436035156,192.17025518417358,669.8662376403809,356.362806558609
864,287.4979877471924,187.66066789627075,669.4112205505371,362.4563401937485
868,286.0337734222412,183.10321927070618,668.6091613769531,368.6626070737839
872,284.9548530578613,178.51274728775024,667.4209785461426,374.95708107948303
876,284.3158149719238,173.9061176776886,665.8095359802246,381.3099414110184
880,284.172306060791,169.3016767501831,663.7409591674805,387.6880842447281
884,284.5806312561035,164.71847891807556,661.1840057373047,394.0550583600998
888,285.5669975280762,160.15369176864624,658.1393051147461,400.40000081062317
892,287.18616485595703,155.6243097782135,654.5816802978516,406.68520510196686
896,289.53429222106934,151.18035078048706,650.4488754272461,412.82926350831985
900,292.68656730651855,146.8584108352661,645.7020950317383,418.76530051231384
904,296.72555923461914,142.70277857780457,640.2983093261719,424.4148454070091
908,301.7402172088623,138.76707673072815,634.1909408569336,429.6854907274246
912,307.82535552978516,135.11522769927979,627.3299789428711,434.4712221622467
916,315.07933616638184,131.82235479354858,619.6631813049316,438.6515414714813
920,323.52931022644043,128.90799522399902,611.2007904052734,442.1796092391014
924,333.28582763671875,126.48061752319336,601.8762588500977,444.89678621292114
928,344.4887924194336,124.69812870025635,591.5956878662109,446.5857893228531
932,357.21116065979004,123.68187189102173,580.3186798095703,447.0850905776024
936,371.50251388549805,121.98538541793823,568.0867767333984,446.2361150979996
940,387.37778663635254,115.23455500602722,585.3199768066406,454.1645613312721
944,379.90957260131836,109.04924154281616,603.413143157959,462.68125623464584
948,364.4271469116211,103.58699798583984,621.2610626220703,470.1423865556717
952,348.9019203186035,99.06202554702759,638.6038970947266,476.2306375801563
956,333.51768493652344,95.62717795372009,655.158519744873,480.7057973742485
960,318.4801197052002,93.42130780220032,670.6367111206055,483.3567948639393
964,304.00986671447754,92.56006121635437,684.7592926025391,484.01663839817047
968,290.3074264526367,93.07855367660522,697.3013877868652,482.63570442795753
972,277.57012367248535,95.00208377838135,708.0727958679199,479.19902220368385
976,266.0408020019531,98.42779040336609,716.8627738952637,473.63089710474014
980,255.90557098388672,103.33243489265442,723.5573387145996,466.022207736969
984,247.3208999633789,109.65618252754211,728.1020164489746,456.5258038043976
988,240.4079532623291,117.30990886688232,730.5005264282227,445.343961417675
992,235.25267601013184,126.18231296539307,730.8075141906738,432.7125111222267
996,231.907696723938,136.1493480205536,729.1193962097168,418.8857665657997
1000,230.3954315185547,147.08394169807434,725.5632019042969,404.1173493862152
1004,230.71513652801514,158.86407494544983,720.2846717834473,388.64922165870667
1008,232.84937381744385,171.38166546821594,713.4363555908203,372.6977652311325
1012,236.77252292633057,184.54800724983215,719.7920608520508,356.4458638429642
1016,242.4605941772461,180.39655923843384,726.3369369506836,361.4898920059204
1020,243.13385009765625,167.54616022109985,731.1295509338379,377.5704002380371
1024,235.2899980545044,155.3605091571808,734.2361068725586,393.4129858016968
1028,228.6672592163086,143.7847602367401,735.7048416137695,409.00697886943817
1032,223.35113525390625,132.7715027332306,735.5572700500488,424.32696014642715
1036,219.47556495666504,122.29888200759888,733.7812614440918,439.31020617485046
1040,217.18461513519287,112.33590245246887,730.3732109069824,453.8908392190933
1044,216.73768043518066,102.95392155647278,725.2329254150391,467.8740665316582
1048,218.46827030181885,94.31548118591309,718.2119750976562,480.9422515332699
1052,222.6980495452881,86.59538626670837,709.1983795166016,492.7433341741562
1056,229.75019931793213,80.01627087593079,698.0978393554688,502.85674542188644
1060,239.9111795425415,74.83166813850403,684.8581123352051,510.82252599298954
1064,253.38312149047852,71.30354404449463,669.4946479797363,516.184753999114
1068,270.2375793457031,69.67345833778381,652.1115303039551,518.543835952878
1072,290.37105560302734,70.1141881942749,632.9173278808594,517.6323422044516
1076,313.4803104400635,72.66490459442139,612.227954864502,513.4035801887512
1080,339.13204193115234,77.41933465003967,590.3838157653809,505.82903265953064
1084,366.6957378387451,84.28571462631226,608.3244895935059,495.16275376081467
1088,357.9923915863037,85.03955483436584,633.2825660705566,500.54910957813263
1092,338.5466766357422,83.99181962013245,655.2651214599609,503.34853515028954
1096,321.02099418640137,85.00460028648376,673.9767837524414,502.8950674831867
1100,305.579252243042,87.84544587135315,689.3133544921875,499.4843637943268
1104,292.2176456451416,92.14285969734192,701.4081001281738,493.6347797513008
1108,280.9284496307373,97.631174325943,710.4463005065918,485.7814447581768
1112,271.6669178009033,104.07739162445068,716.6755485534668,476.34239718317986
1116,264.29346084594727,111.21069431304932,720.4380798339844,465.7812997698784
1120,258.6407661437988,118.79943609237671,722.0886039733887,454.50588315725327
1124,254.53265190124512,126.65912389755249,721.9668960571289,442.8485494852066
1128,251.80017471313477,134.6545422077179,720.3790855407715,431.06253415346146
1132,250.29190063476562,142.69585847854614,717.5890159606934,419.326890707016
1136,249.87908363342285,150.73501825332642,713.814640045166,407.753604054451
1140,250.41861534118652,158.72496485710144,709.2650985717773,396.4370048046112
1144,251.8521022796631,166.69711232185364,704.0574645996094,385.3715568780899
1148,254.14881706237793,174.70395684242249,698.2677268981934,374.5194572210312
1152,257.27105140686035,182.78653621673584,691.966724395752,363.8502413034439
1156,261.1956596374512,190.99074840545654,685.202522277832,353.3245450258255
1160,265.909481048584,199.362233877182,683.4853363037109,342.90158808231354
1164,271.4041328430176,207.94180512428284,686.4277839660645,332.54488706588745
1168,277.6727485656738,202.61661171913147,688.5336685180664,338.973063826561
1172,282.3391914367676,194.44178581237793,689.8475646972656,348.97283256053925
1176,278.8561820983887,186.47691249847412,690.413875579834,358.87985587120056
1180,276.03641510009766,178.69006276130676,690.2779197692871,368.7008285522461
1184,273.87765884399414,171.04847073554993,689.4816970825195,378.44463407993317
1188,272.382230758667,163.51972460746765,688.0605697631836,388.1199789047241
1192,271.5614604949951,156.07459902763367,686.0391426086426,397.7319324016571
1196,271.40676498413086,148.666809797287,683.4650230407715,407.30319410562515
1200,272.00663566589355,141.32371544837952,680.2815628051758,416.7727303504944
1204,273.43597412109375,134.06118392944336,676.4497375488281,426.08996003866196
1208,275.79986572265625,126.92028522491455,671.9020843505859,435.1725822687149
1212,279.2377281188965,119.97067093849182,666.5398406982422,443.90301167964935
1216,283.9219665527344,113.3164644241333,660.2354049682617,452.12198942899704
1220,290.05797386169434,107.09819197654724,652.8337097167969,459.62655544281006
1224,297.87755012512207,101.49732112884521,644.15771484375,466.1673367023468
1228,307.62797355651855,96.73983335494995,634.0192222595215,471.446937918663
1232,319.5560932159424,93.09278011322021,622.2300338745117,475.1279117166996
1236,333.88166427612305,90.85829615592957,608.6232376098633,476.84603959321976
1240,350.76910972595215,90.35869717597961,593.0730628967285,476.2336269021034
1244,370.29733657836914,91.91909909248352,575.5148506164551,472.9464268684387
1248,392.4275207519531,87.54681944847107,579.0093040466309,474.28285494446754
1252,373.23140144348145,79.51229453086853,602.5876808166504,483.9285922050476
1256,352.0664691925049,73.54246973991394,625.3519821166992,490.92725470662117
1260,331.53605461120605,69.99313473701477,646.6675758361816,494.8102390766144
1264,312.15771675109863,69.10127878189087,665.9208869934082,495.25917649269104
1268,294.444637298584,71.08052372932434,682.5627136230469,492.03380674123764
1272,278.8806438446045,76.04023933410645,696.1344337463379,485.0518611073494
1276,265.90782165527344,84.02168869972229,706.2843704223633,474.3577127158642
1280,255.92954635620117,95.02026915550232,712.7632713317871,460.0983855128288
1284,249.23704147338867,108.86281728744507,715.4925727844238,442.62704998254776
1288,246.21760368347168,125.62661290168762,714.3431854248047,422.10786134004593
1292,247.1923828125,145.23868918418884,709.2831802368164,398.8746339082718
1296,252.38877296447754,167.53740549087524,700.3953552246094,373.35462749004364
1300,262.09373474121094,172.991441488266,706.5509605407715,367.1293383836746
1304,252.05657958984375,148.36438536643982,713.3791923522949,394.5672744512558
1308,245.44175148010254,125.50806999206543,715.7544136047363,420.6243047118187
1312,243.43239784240723,104.860360622406,713.4789276123047,444.57218527793884
1316,246.45209312438965,86.84756755828857,706.5249824523926,465.6124895811081
1320,255.0102138519287,72.00868606567383,694.7311019897461,482.9151517152786
1324,269.49254035949707,60.90801000595093,678.0265617370605,495.63100308179855
1328,290.0636386871338,54.10223722457886,656.5121269226074,502.947346419096
1332,316.9496154785156,52.421103715896606,630.0486946105957,503.98614183068275
1336,350.02564430236816,56.656397581100464,598.7492179870605,497.98087164759636
1340,388.6354637145996,67.43520855903625,574.8346138000488,484.85442504286766
1344,356.3551998138428,59.08071756362915,612.8422737121582,497.207353413105
1348,322.7917671203613,55.29053092002869,646.4636421203613,501.24260410666466
1352,294.12869453430176,59.4146203994751,673.7453269958496,496.03699162602425
1356,272.19566345214844,71.85071468353271,693.0474472045898,481.35675743222237
1360,258.4322261810303,92.17443466186523,703.3003807067871,457.9386708140373
1364,253.7523365020752,119.53650712966919,704.139232635498,427.16535955667496
1368,258.17150115966797,152.27910161018372,696.1018753051758,391.1798858642578
1372,271.0888481140137,187.31176614761353,688.729190826416,353.64045560359955
1376,267.02796936035156,154.6656346321106,697.3588371276855,389.0061217546463
1380,263.1808662414551,128.2928466796875,697.957649230957,418.47938776016235
1384,266.151065826416,108.19024801254272,691.7514610290527,441.63774132728577
1388,275.01757621765137,94.10095810890198,680.0269317626953,458.38745534420013
1392,288.78204345703125,85.45888066291809,664.0434265136719,469.04266208410263
1396,306.70512199401855,81.17656230926514,644.7470283508301,474.46111992001534
1400,328.21452140808105,80.75427532196045,622.807788848877,475.06708323955536
1404,352.9016876220703,83.72879147529602,598.6501693725586,471.3099843263626
1408,380.43437004089355,90.01780986785889,572.4987030029297,463.37951838970184
1412,395.6616497039795,89.08311367034912,571.3433647155762,461.2360739707947
1416,368.45958709716797,81.49343848228455,599.8038482666016,469.3011036515236
1420,342.9121398925781,78.60791802406311,625.8183288574219,472.02053368091583
1424,320.44941902160645,81.4616060256958,647.9366111755371,468.40491861104965
1428,302.47097969055176,89.96486306190491,664.74609375,458.5216972231865
1432,290.4792022705078,104.0090274810791,674.9736785888672,442.78976887464523
1436,284.240026473999,121.82609438896179,679.0180778503418,423.0597451329231
1440,283.4769630432129,141.53749823570251,677.4744415283203,401.528862118721
