Frame,min_x,min_y,max_x,max_y
320,85.70320844650269,136.3602340221405,700.8867645263672,387.22416400909424
324,86.93463563919067,131.55877947807312,685.3019142150879,398.4727692604065
328,89.8692798614502,126.5174388885498,669.7074508666992,410.0552612543106
332,94.60140466690063,121.36569857597351,654.0692138671875,421.83397829532623
336,101.39317274093628,116.37810945510864,638.2620048522949,433.48838299512863
340,110.36494016647339,111.72056078910828,622.2359275817871,444.7959700226784
344,121.64651870727539,107.58292078971863,605.9365653991699,455.4966562986374
348,135.35762786865234,104.16986346244812,589.3156242370605,465.30707985162735
352,151.41457557678223,101.54943108558655,572.405891418457,474.11959290504456
356,169.79926586151123,99.87830758094788,555.2035903930664,481.73048704862595
360,190.7717227935791,99.57739591598511,537.597770690918,487.60486274957657
364,214.24322605133057,100.82079291343689,519.6141242980957,491.5367504954338
368,240.04817962646484,100.7335352897644,527.8641700744629,499.25292670726776
372,267.852201461792,96.41903042793274,552.2221755981445,516.0002086311579
376,258.57630729675293,93.11308979988098,575.7076263427734,531.2730698660016
380,241.5146827697754,91.09032869338989,598.143310546875,544.5307433791459
384,225.455904006958,90.42216897010803,619.3570518493652,555.5383164435625
388,210.5513048171997,91.16271615028381,639.2114067077637,564.1237919032574
392,196.94409370422363,93.35188150405884,657.6045227050781,570.1746945083141
396,184.76627826690674,97.0171844959259,674.4672775268555,573.6360155045986
400,174.0260410308838,102.05559611320496,689.8276519775391,574.7153659164906
404,165.0095558166504,108.67697238922119,703.5685157775879,573.1064227223396
408,157.8904151916504,116.93850874900818,715.6431770324707,568.780614361167
412,152.8768014907837,126.91484570503235,725.9881210327148,561.6910873353481
416,150.22363185882568,138.69417428970337,734.50927734375,551.7690439894795
420,150.2347755432129,152.36774325370789,741.0749816894531,538.9301803149283
424,153.2537841796875,168.0066204071045,745.5149459838867,523.1001459807158
428,159.63459491729736,185.6292486190796,747.63427734375,504.2566332221031
432,169.69486713409424,205.1651394367218,747.23876953125,482.4787066876888
436,183.6609935760498,226.42345905303955,751.7554664611816,457.9890105128288
440,201.60949230194092,234.99582052230835,769.3534469604492,447.9374697804451
444,215.13739585876465,212.69720077514648,783.3387565612793,473.85806545615196
448,215.24763107299805,191.57306671142578,793.3281898498535,497.2974354028702
452,218.50243091583252,172.15578317642212,799.1940307617188,517.5087600946426
456,224.79138851165771,154.89711999893188,801.0152435302734,533.9166750200093
460,233.8513469696045,140.12399554252625,799.0647125244141,546.170003246516
464,245.29784202575684,128.01398277282715,793.7747383117676,554.1629658266902
468,258.63999366760254,118.5239839553833,785.745792388916,558.1368217617273
472,273.4225845336914,111.56201004981995,775.5291938781738,558.3786369860172
476,289.2165184020996,106.98991656303406,763.6353492736816,555.2335615083575
480,305.60620307922363,104.5409095287323,750.589542388916,549.2279835417867
484,322.24528312683105,103.91233921051025,736.8444442749023,540.9147903509438
488,338.8648223876953,104.79106307029724,722.7699279785156,530.8348686620593
492,355.2780532836914,106.87105178833008,708.651180267334,519.4891979545355
496,371.37511253356934,109.86404299736023,694.6951103210449,507.324093952775
500,387.11631774902344,113.50388646125793,681.0418510437012,494.727596193552
504,402.52573013305664,117.54573941230774,667.774486541748,482.03026816248894
508,417.6811695098877,121.76539063453674,654.9298095703125,469.511353969574
512,432.70700454711914,125.95887422561646,657.9010391235352,457.39766389131546
516,447.76742935180664,129.9503231048584,674.560718536377,445.8550348877907
520,445.8138942718506,128.48297238349915,691.7383003234863,443.8247260451317
524,433.5195064544678,126.31849408149719,709.2714500427246,443.1538224220276
528,420.83702087402344,123.96511316299438,727.1529006958008,442.8052908182144
532,407.5778102874756,121.24879717826843,745.3500366210938,442.83242404460907
536,393.6555004119873,118.47702383995056,763.3822631835938,442.66642212867737
540,379.0481472015381,115.8217978477478,780.7793998718262,441.94558918476105
544,363.8148880004883,113.43954563140869,796.995906829834,440.3566700220108
548,348.0985164642334,111.4524793624878,811.4298248291016,437.65674501657486
552,332.1349239349365,110.0105881690979,823.4824562072754,433.63057494163513
556,316.23619079589844,109.31217312812805,832.6650810241699,428.10197085142136
560,300.73408126831055,109.45047855377197,838.6584663391113,421.07635617256165
564,285.9572124481201,110.47162771224976,841.3456535339355,412.6755005121231
568,272.195405960083,112.37179040908813,840.8179664611816,403.11689615249634
572,259.6687316894531,115.10252594947815,837.3445701599121,392.67691254615784
576,248.5085678100586,118.58288526535034,831.3192558288574,381.6469180583954
580,238.75791549682617,122.71724224090576,823.1918334960938,370.29258012771606
584,230.40153980255127,127.41924047470093,813.3881378173828,358.8232558965683
588,223.39885711669922,132.62289762496948,802.2668266296387,347.38804936408997
592,217.70203113555908,138.2828950881958,790.1136589050293,336.08646512031555
596,213.26580047607422,144.37007188796997,777.1494483947754,324.9830371141434
600,210.05334377288818,150.86675763130188,763.5413360595703,314.1192054748535
604,208.03753852844238,157.76220202445984,756.7045783996582,303.52195858955383
608,207.19968795776367,165.04900217056274,755.2341270446777,293.2097554206848
612,207.52796173095703,172.71875739097595,752.662410736084,283.19745004177094
616,209.01311874389648,167.17260360717773,749.0811538696289,291.18028342723846
620,211.64603233337402,160.8114230632782,744.572868347168,300.88412940502167
624,210.46727657318115,154.9547016620636,739.2145729064941,310.5256140232086
628,201.66129112243652,149.57311749458313,733.0795669555664,320.0778615474701
632,193.8141632080078,144.63058948516846,726.2388038635254,329.52064275741577
636,186.93968296051025,140.08633732795715,718.7592887878418,338.8411957025528
640,181.05215549468994,135.90006351470947,710.6995582580566,348.03261637687683
644,176.17322444915771,132.03935623168945,702.1077346801758,357.0877432823181
648,172.3358917236328,128.48384141921997,693.0199813842773,365.99370181560516
652,169.4776153564453,125.12260437011719,683.532543182373,374.81188774108887
656,167.73197650909424,122.03054308891296,673.6097717285156,383.461754322052
660,167.2126007080078,119.27148342132568,663.2365036010742,391.8604212999344
664,168.0091953277588,116.89170956611633,652.4174308776855,399.9306571483612
668,170.2151584625244,114.94922161102295,641.1595916748047,407.5773909687996
672,173.92024040222168,113.50935816764832,629.4768333435059,414.6912771463394
676,179.2012596130371,112.63938903808594,617.3931312561035,421.1540061235428
680,186.0120964050293,112.28437185287476,604.9920845031738,426.9709047675133
684,194.467134475708,112.59065866470337,592.2807312011719,431.9397693872452
688,204.60476875305176,113.65992665290833,579.3040466308594,435.89819490909576
692,216.3704252243042,115.52301049232483,566.1451721191406,438.76074224710464
696,229.65909004211426,118.18786025047302,552.9024124145508,440.47238051891327
700,244.3165683746338,121.63857579231262,539.6837997436523,441.0149082541466
704,260.10958671569824,125.74901819229126,526.6139030456543,440.5086547136307
708,276.8511772155762,130.55501103401184,513.7911987304688,438.8996109366417
712,294.27157402038574,135.41675090789795,510.7745361328125,437.22134202718735
716,312.0948314666748,135.75998783111572,525.2477645874023,443.06578427553177
720,315.25983810424805,136.62174940109253,538.6004447937012,447.7504178881645
724,307.0582866668701,137.9100465774536,550.7793045043945,451.3671353459358
728,299.90355491638184,139.5215606689453,561.7764472961426,454.053059220314
732,293.7278652191162,141.3455057144165,571.629810333252,455.98416924476624
736,288.4273338317871,143.26881051063538,580.4217338562012,457.3664590716362
740,283.84623527526855,145.15040159225464,588.2822799682617,458.4700056910515
744,279.7323417663574,146.7810022830963,595.4141235351562,459.6959012746811
748,275.9131622314453,148.20422530174255,602.0170783996582,461.0957729816437
752,272.0483207702637,149.25926685333252,608.3810806274414,463.0401197075844
756,268.0198574066162,150.0944745540619,614.6857452392578,465.4158943891525
760,263.71633529663086,150.8124589920044,621.0859680175781,468.1588688492775
764,259.1688823699951,151.6184413433075,627.6458930969238,471.02501302957535
768,254.5352840423584,152.77882933616638,634.3374824523926,473.65070790052414
772,249.86506462097168,154.42526578903198,641.1795616149902,475.8848498761654
776,245.35231590270996,156.78389310836792,648.094310760498,477.41172552108765
780,241.21707916259766,160.06717443466187,654.9731826782227,477.9269751906395
784,237.67621994018555,164.45493578910828,661.695384979248,477.16977551579475
788,234.9832248687744,170.1215636730194,668.104305267334,474.8736020922661
792,233.42559814453125,177.22580194473267,674.0063095092773,470.7764768600464
796,233.31610679626465,185.89707255363464,679.1740608215332,464.6378740668297
800,234.97748851776123,196.21658205986023,683.3547019958496,456.26223653554916
804,238.7158441543579,208.19482326507568,686.2847900390625,445.52966952323914
808,244.77055549621582,221.7454719543457,687.7271461486816,432.44308590888977
812,253.27597618103027,236.67624592781067,689.8458480834961,417.1520000696182
816,264.3416404724121,242.03031063079834,703.9291763305664,411.9692400097847
820,269.27544593811035,225.6540083885193,716.0237503051758,430.6028947234154
824,268.1428527832031,209.80801105499268,725.8173179626465,447.82635390758514
828,268.9424800872803,194.89806175231934,733.1256866455078,463.17648589611053
832,271.5570831298828,181.21403217315674,737.9719161987305,476.39491349458694
836,275.8820915222168,168.99233222007751,740.3974342346191,487.24701315164566
840,281.744441986084,158.3722972869873,740.5587387084961,495.6374564766884
844,288.93221855163574,149.3811571598053,738.6994171142578,501.6179470717907
848,297.23894119262695,141.9576930999756,735.0932693481445,505.33904135227203
852,306.4870834350586,135.96601366996765,730.0130081176758,507.0259503275156
856,316.5402317047119,131.13539814949036,723.7444496154785,507.0549564063549
860,327.3269462585449,127.30748891830444,716.4535903930664,505.62758937478065
864,338.8043689727783,124.27162528038025,708.2950401306152,503.002095669508
868,350.96099853515625,121.80333852767944,699.3916511535645,499.4406947493553
872,363.80619049072266,119.69988584518433,689.827766418457,495.1650108397007
876,377.3522472381592,117.80381083488464,679.6561431884766,490.33337339758873
880,391.6064643859863,116.02402567863464,668.8966941833496,485.01614212989807
884,406.56898498535156,114.34810638427734,657.535228729248,479.18540731072426
888,422.2408103942871,112.8385591506958,645.5221939086914,472.72324562072754
892,438.6261749267578,111.61521434783936,638.1551170349121,465.44989943504333
896,455.4770278930664,109.44896578788757,656.5420532226562,459.24514532089233
900,440.71967124938965,100.73643207550049,674.1764259338379,462.5868773460388
904,425.6666564941406,92.57683038711548,690.8894920349121,464.8194381594658
908,410.37248611450195,85.14084577560425,706.4824104309082,465.73124170303345
912,394.93154525756836,78.57721209526062,720.7454109191895,465.1712930202484
916,379.46359634399414,72.9303789138794,733.5106658935547,463.12897861003876
920,364.11601066589355,68.53318691253662,744.5133018493652,459.32376086711884
924,349.0732669830322,65.54235219955444,753.5488128662109,453.7058472633362
928,334.5376396179199,64.08462524414062,760.4477119445801,446.2893435359001
932,320.6408500671387,64.0207028388977,765.2334022521973,437.34059303998947
936,307.6197624206543,65.57762861251831,767.746753692627,426.83078080415726
940,295.6691265106201,68.78424167633057,767.9656791687012,414.9276950955391
944,284.9457550048828,73.5848593711853,765.9531211853027,401.8731451034546
948,275.45926094055176,79.7054135799408,761.9610214233398,388.0314338207245
952,267.35607147216797,87.14419841766357,756.0636520385742,373.5856944322586
956,260.71924209594727,95.80253005027771,748.4127616882324,358.7721115350723
960,255.56078910827637,105.5065369606018,739.2244720458984,343.8433653116226
964,251.84309005737305,116.06161952018738,728.7352180480957,329.02402102947235
968,249.41977500915527,127.21237778663635,717.2339630126953,314.4988453388214
972,248.35965156555176,138.9338994026184,711.5944862365723,300.3815692663193
976,248.59336853027344,150.45010328292847,711.4031982421875,287.53831565380096
980,250.04708290100098,141.376211643219,709.9392700195312,300.19688308238983
984,246.4702606201172,133.3901596069336,707.3359107971191,312.4417734146118
988,237.48601913452148,126.38846755027771,703.7162590026855,324.26096498966217
992,229.50013160705566,120.26411533355713,699.1892051696777,335.65907657146454
996,222.43128776550293,114.85996842384338,693.878002166748,346.68517649173737
1000,216.2983274459839,110.12130975723267,687.8296852111816,357.33854055404663
1004,211.1219358444214,105.99271416664124,681.0866546630859,367.623610496521
1008,206.92073822021484,102.4100661277771,673.6899375915527,377.5540977716446
1012,203.7361478805542,99.32872295379639,665.665454864502,387.13357508182526
1016,201.63225173950195,96.72441601753235,657.0283699035645,396.34953796863556
1020,200.69280624389648,94.59276795387268,647.7857780456543,405.17319560050964
1024,201.01810455322266,92.94655680656433,637.9414558410645,413.55704069137573
1028,202.71849632263184,91.81272268295288,627.5006675720215,421.43496215343475
1032,205.90835094451904,91.22902035713196,616.4745140075684,428.72557640075684
1036,210.69547176361084,91.23793601989746,604.885196685791,435.3357920050621
1040,217.1669626235962,91.88005685806274,592.7700805664062,441.17089211940765
1044,225.3732204437256,93.18682909011841,580.1858139038086,446.14456057548523
1048,235.31827926635742,95.178884267807,567.2066116333008,450.1865503191948
1052,246.9564914703369,97.86523461341858,553.9192771911621,453.2491287589073
1056,260.1888084411621,101.24398112297058,540.421199798584,455.3084859251976
1060,274.8691749572754,105.30566096305847,526.8111419677734,456.3671162724495
1064,290.81053733825684,110.03572583198547,513.1855201721191,456.4509701728821
1068,307.7970600128174,113.98781061172485,510.4776191711426,457.79104739427567
1072,322.87888526916504,112.28871703147888,526.318416595459,467.71987706422806
1076,310.78914642333984,111.06994271278381,541.4253616333008,476.73831537365913
1080,299.4887351989746,110.33348321914673,555.7472991943359,484.8249623179436
1084,288.96031379699707,110.09694457054138,569.2827415466309,491.9679169356823
1088,279.17415618896484,110.39920806884766,582.0689392089844,498.1520153582096
1092,270.098934173584,111.30831599235535,594.1720962524414,503.3455015718937
1096,261.7226028442383,112.92826294898987,605.6664848327637,507.4799732118845
1100,254.07008171081543,115.4008948802948,616.615104675293,510.44097907841206
1104,247.21352577209473,118.90175700187683,627.0550346374512,512.0665244758129
1108,241.28168106079102,123.63523364067078,636.9850158691406,512.1490325778723
1112,236.46929740905762,129.82743501663208,646.3521766662598,510.4370603710413
1116,233.00225257873535,137.65361666679382,655.0520324707031,506.7204138636589
1120,231.18975162506104,147.33187437057495,662.922191619873,500.71511551737785
1124,231.48203372955322,159.15565252304077,669.7001838684082,492.0004092156887
1128,234.33205604553223,173.27497243881226,675.0529861450195,480.28227120637894
1132,240.19243240356445,189.72746014595032,678.5939598083496,465.354925096035
1136,249.36724662780762,208.3390510082245,679.9812126159668,447.2641521692276
1140,262.1159362792969,228.8390564918518,678.8595771789551,426.1249467730522
1144,278.49949836730957,245.07753610610962,685.6648063659668,408.4341073036194
1148,283.34924697875977,223.4351670742035,698.4209632873535,430.4658204317093
1152,285.5984401702881,202.97513723373413,707.563533782959,449.7886446118355
1156,290.6494617462158,184.2405617237091,713.0393600463867,465.9282714128494
1160,298.2535743713379,167.71842241287231,714.8945617675781,478.47715124487877
1164,307.9730701446533,153.6112368106842,713.4944343566895,487.4394804239273
1168,319.3535041809082,141.9029438495636,709.3260383605957,493.0562634766102
1172,331.99793815612793,132.41339564323425,702.897834777832,495.7096427679062
1176,345.60802459716797,124.86311674118042,694.6667861938477,495.8341361582279
1180,359.9948501586914,118.93130421638489,684.9992752075195,493.84912982583046
1184,375.06025314331055,114.30494427680969,674.1624641418457,490.1166857779026
1188,390.767297744751,110.71515083312988,662.3331069946289,484.916263371706
1192,407.1072578430176,107.96754956245422,649.6112823486328,478.4307262301445
1196,424.08084869384766,105.96226572990417,636.0283470153809,470.7359701395035
1200,441.6713619232178,104.61944460868835,621.6047286987305,461.8914395570755
1204,457.63126373291016,102.48502850532532,627.2912406921387,453.7368509173393
1208,440.55376052856445,91.083505153656,646.5421485900879,457.04656541347504
1212,423.1478691101074,80.65031290054321,664.7883796691895,458.81667852401733
1216,405.44843673706055,71.38948202133179,681.8014526367188,458.78936022520065
1220,387.5603485107422,63.558762073516846,697.2844505310059,456.7019686102867
1224,369.66482162475586,57.45694041252136,710.8829498291016,452.3088723421097
1228,352.0229244232178,53.40481996536255,722.2043609619141,445.40983110666275
1232,334.9629020690918,51.70714259147644,730.8542633056641,435.88493406772614
1236,318.8653564453125,52.62629270553589,736.4728546142578,423.7179109454155
1240,304.1448211669922,56.40756368637085,738.7612724304199,408.9793065190315
1244,291.220006942749,63.17754507064819,737.5278854370117,391.88876152038574
1248,280.4787826538086,72.95326352119446,732.7109527587891,372.78597235679626
1252,272.24696159362793,85.63655018806458,724.3889808654785,352.10667192935944
1256,266.7641544342041,101.02469444274902,712.7698516845703,330.3444081544876
1260,264.17561531066895,118.82930517196655,698.16650390625,308.01113963127136
1264,264.50989723205566,129.79756593704224,695.9870338439941,295.4213869571686
1268,255.38226127624512,111.47507429122925,694.9999809265137,317.4992233514786
1272,242.35264778137207,95.5816662311554,691.2250900268555,338.9456731081009
1276,232.22548484802246,82.16526746749878,684.8799705505371,359.45589780807495
1280,224.9905014038086,71.04618072509766,676.2475776672363,378.87464582920074
1284,220.78672885894775,62.325278520584106,665.5054664611816,396.9162619113922
1288,219.62844371795654,55.901817083358765,652.8897285461426,413.4180834889412
1292,221.49341583251953,51.60079836845398,638.6307907104492,428.2960957288742
1296,226.4840269088745,49.557920694351196,622.8409194946289,441.3056409358978
1300,234.53829288482666,49.58907723426819,605.7444763183594,452.3964196443558
1304,245.72625160217285,51.847089529037476,587.4076080322266,461.36234164237976
1308,260.0204658508301,56.35831832885742,567.9692459106445,468.0676683783531
1312,277.373571395874,63.16673040390015,547.5466346740723,472.3954662680626
1316,297.81274795532227,72.54323959350586,526.1701583862305,474.100401699543
1320,321.09950065612793,84.39125418663025,504.0736198425293,473.1690488755703
1324,320.13622283935547,84.1421627998352,527.028751373291,487.9316644370556
1328,298.99789810180664,84.620840549469,551.7119979858398,501.9532419741154
1332,279.70953941345215,87.62557983398438,575.5962753295898,512.7548671513796
1336,262.7241039276123,93.48551988601685,598.3400344848633,519.8177196085453
1340,248.5887050628662,102.29895830154419,619.412670135498,522.7443824708462
1344,237.8739881515503,114.35538053512573,638.4066581726074,521.0724180936813
1348,231.2618350982666,129.95193243026733,654.8415756225586,514.3169588595629
1352,229.45594310760498,149.1259503364563,668.1119155883789,502.20562040805817
1356,233.2271146774292,172.06913709640503,677.6552581787109,484.36230540275574
1360,243.3401584625244,198.74959588050842,682.8033828735352,460.5741745233536
1364,260.35863876342773,228.75810742378235,682.8870391845703,430.99385619163513
1368,278.3345317840576,233.40561389923096,695.6093215942383,425.83972603082657
1372,279.8257541656494,201.67531728744507,711.9564056396484,456.2686336040497
1376,287.67459869384766,172.1385633945465,720.9615898132324,481.0337617993355
1380,301.69652938842773,146.19736433029175,722.1856498718262,498.7107087671757
1384,321.1896514892578,124.84889030456543,715.8780097961426,508.5785409808159
1388,345.2066230773926,108.48407864570618,702.8125190734863,510.6624725461006
1392,372.8573513031006,97.02236652374268,683.9165496826172,505.43006882071495
1396,403.3565425872803,90.32010555267334,659.9840354919434,493.41435447335243
1400,436.05932235717773,88.32718133926392,631.5512466430664,475.05402356386185
1404,448.1766128540039,82.4293577671051,630.4030609130859,460.50394356250763
1408,415.6984806060791,65.365229845047,659.8831558227539,458.24585884809494
1412,384.29712295532227,54.60222244262695,683.6448097229004,449.2758411169052
1416,355.6436347961426,51.66526794433594,699.9930953979492,433.22873443365097
1420,331.85394287109375,57.137489318847656,707.589282989502,411.0303756594658
1424,314.22449111938477,69.85602021217346,706.6577339172363,384.9007487297058
1428,303.26683044433594,87.80759453773499,698.6288452148438,357.6260143518448
1432,297.9432964324951,108.29591631889343,685.9892463684082,331.5147578716278
1436,296.86168670654297,129.33745980262756,670.9038734436035,307.8476160764694
1440,298.77562522888184,147.8550660610199,661.3233947753906,289.16616439819336
1444,294.2516040802002,135.63661694526672,660.0249481201172,304.7109121084213
1448,288.2423686981201,127.57502317428589,657.2047805786133,316.88500821590424
1452,284.68637466430664,122.66844749450684,653.5123443603516,326.26378655433655
1456,282.90979385375977,120.12938261032104,649.3567085266113,333.3712273836136
1460,282.4307441711426,119.36022162437439,644.9880981445312,338.6484307050705
1464,282.9062747955322,119.9127995967865,640.5582618713379,342.45266675949097
1468,284.09053802490234,121.45044565200806,636.1576652526855,345.0707334280014
1472,285.8048629760742,123.71885418891907,631.8394088745117,346.732474565506
1476,287.9173278808594,126.52400493621826,627.6345062255859,347.62259244918823
1480,290.32856941223145,129.71677780151367,623.5596084594727,347.8907382488251
1484,292.9629421234131,133.18171977996826,619.6228408813477,347.65868961811066
1488,295.7615089416504,136.82870864868164,615.8273506164551,347.02627301216125
1492,298.677921295166,140.58754563331604,612.1728515625,346.0757249593735
1496,301.6749572753906,144.40248370170593,608.6574554443359,344.87500727176666
1500,304.72363471984863,148.23113322257996,605.2773857116699,343.48030149936676
1504,307.7995491027832,152.03940868377686,602.0285797119141,341.93806886672974
1508,310.8833599090576,155.80123901367188,598.9066314697266,340.28707802295685
1512,313.9595890045166,159.49676513671875,595.9064483642578,338.55882346630096
1516,317.0153617858887,163.11124563217163,593.0232238769531,336.77984297275543
1520,320.0402069091797,166.63312554359436,590.2525520324707,334.97192680835724
