Frame,keyboard-lt_x,keyboard-lt_y,keyboard-lb_x,keyboard-lb_y,keyboard-rt_x,keyboard-rt_y,keyboard-rb_x,keyboard-rb_y
276,255.50860404968262,181.95055603981018,95.61583757400513,270.64294159412384,872.2929382324219,268.9487886428833,812.2483062744141,400.47913134098053
280,232.68662452697754,188.32828044891357,88.8434100151062,283.2546615600586,860.1956176757812,256.7442762851715,832.2597312927246,386.33443236351013
284,211.25006675720215,195.3448748588562,85.19720792770386,296.3423717021942,845.8930206298828,245.2447772026062,847.576789855957,372.0002353191376
288,191.339750289917,203.019779920578,84.87288236618042,309.84297037124634,829.687442779541,234.43577527999878,858.4505653381348,357.6281386613846
292,173.08696746826172,211.36165380477905,88.01492929458618,323.68192970752716,811.8716239929199,224.2941927909851,865.2073287963867,343.35678577423096
296,156.60212516784668,220.37352204322815,94.70421552658081,337.78568744659424,792.7228546142578,214.78172779083252,868.2308578491211,329.3013560771942
300,141.97096824645996,230.06285190582275,104.96204137802124,352.09241330623627,772.489128112793,205.84285855293274,867.9334831237793,315.54139852523804
304,129.2776107788086,240.45278549194336,118.7847089767456,366.5457969903946,751.3664245605469,197.41517543792725,864.7040176391602,302.1137022972107
308,118.56649160385132,251.5772795677185,136.09834671020508,381.11949384212494,729.5303535461426,189.4167959690094,858.9411735534668,289.02558982372284
312,109.81153964996338,263.48979592323303,156.73484802246094,395.8506953716278,707.1524620056152,181.73200964927673,851.070384979248,276.2535488605499
316,103.42031478881836,276.26336574554443,180.93947410583496,410.45733511447906,684.1419410705566,174.4399631023407,841.050968170166,263.7488329410553
320,99.69039916992188,289.91190969944,208.7214231491089,424.6835544705391,660.5116081237793,167.587069272995,828.9933013916016,251.51612520217896
324,98.98501396179199,304.39067244529724,240.02471923828125,438.17432820796967,636.2729072570801,161.26293540000916,814.9689102172852,239.59659218788147
328,101.70658349990845,319.5706182718277,274.670991897583,450.4829880595207,611.4599418640137,155.59495568275452,799.0406799316406,228.0757212638855
332,108.25143814086914,335.21924793720245,312.3010540008545,461.10043197870255,586.1491012573242,150.73646664619446,781.2915229797363,217.0832884311676
336,118.82077217102051,351.0506808757782,352.2857093811035,469.64509695768356,560.4944229125977,146.78016543388367,761.9305229187012,206.7444670200348
340,133.18867206573486,366.88752114772797,393.7574100494385,476.1526456475258,534.7160339355469,143.63110184669495,741.3805389404297,197.0734190940857
344,151.99974060058594,381.9885617494583,436.03363037109375,479.61578115820885,508.93341064453125,141.74120664596558,719.4795227050781,188.42615962028503
348,175.0722885131836,395.7852280139923,478.0020332336426,479.8055085539818,483.442440032959,141.2092924118042,696.525936126709,180.98637700080872
352,201.92895412445068,407.77077555656433,518.5293388366699,476.7611315846443,458.56398582458496,142.0490062236786,672.8839302062988,174.8770236968994
356,231.49118900299072,418.0516129732132,556.8447875976562,471.36553823947906,434.4855308532715,143.88920545578003,649.0931510925293,169.8743712902069
360,263.508996963501,425.7220521569252,591.9081115722656,463.14372807741165,411.6024112701416,147.07064867019653,625.2453804016113,166.35422945022583
364,296.9941520690918,430.6118828058243,623.0433654785156,452.62687504291534,390.20421981811523,151.44994497299194,601.7149543762207,164.2905592918396
368,330.87498664855957,433.08891624212265,650.1626586914062,440.7253101468086,370.3557014465332,156.67185187339783,578.8389587402344,163.41167449951172
372,364.3630027770996,433.2330393791199,673.1330108642578,427.8869488835335,352.21155166625977,162.60186195373535,556.831111907959,163.6420977115631
376,396.7323303222656,431.03291451931,691.7975807189941,414.4060081243515,336.00122451782227,169.17219042778015,535.8945465087891,164.98379230499268
380,427.36544609069824,426.9357168674469,706.4999198913574,400.82302808761597,321.70660972595215,176.13986134529114,516.170482635498,167.22152709960938
384,456.0010814666748,421.7140272259712,718.0613708496094,387.7189511060715,309.00561332702637,183.18091750144958,497.6338577270508,169.97894525527954
388,482.26661682128906,415.2774256467819,726.3890075683594,375.0688970088959,298.14425468444824,190.32403707504272,480.41873931884766,173.34327220916748
392,506.04589462280273,408.00757974386215,731.9481468200684,363.0858439207077,289.006404876709,197.42393016815186,464.5224380493164,177.15116143226624
396,527.5076293945312,400.4043298959732,735.4297828674316,351.9604164361954,281.2685966491699,204.31918144226074,449.80725288391113,181.16320967674255
400,546.7790222167969,392.6993143558502,737.2197532653809,341.7193454504013,274.77853775024414,210.9488296508789,436.1941337585449,185.27532577514648
404,563.8743209838867,384.9288475513458,737.4440574645996,332.30706095695496,269.55599784851074,217.31017112731934,423.69014739990234,189.48760628700256
408,578.9973449707031,377.2639524936676,736.4352607727051,323.7086284160614,265.43535232543945,223.36686730384827,412.1945571899414,193.71630191802979
412,592.4186897277832,369.85856115818024,734.5278167724609,315.8880150318146,262.2099781036377,229.09725666046143,401.5679740905762,197.87679433822632
416,604.5352363586426,362.90162444114685,732.1366310119629,308.80128622055054,259.5623302459717,234.48617935180664,391.58838272094727,201.85070157051086
420,615.3247261047363,356.28279089927673,729.1840553283691,302.3502731323242,257.5920581817627,239.57653999328613,382.2977542877197,205.7035231590271
424,624.9872016906738,350.03506779670715,725.8287620544434,296.4677381515503,256.1769390106201,244.38748955726624,373.5922050476074,209.40893054008484
428,633.7018775939941,344.17126536369324,722.193603515625,291.0848343372345,255.2117156982422,248.94622564315796,365.3748607635498,212.95121669769287
432,641.6226768493652,338.68827760219574,718.3698463439941,286.13347113132477,254.6111297607422,253.2852566242218,357.5602626800537,216.3232684135437
436,648.8760566711426,333.5695284605026,714.4195747375488,281.5476983785629,254.3104648590088,257.44150042533875,350.0753688812256,219.5270812511444
440,655.5775451660156,328.7953519821167,710.3962898254395,277.26449489593506,254.24952507019043,261.4547073841095,342.8503131866455,222.56716132164001
444,661.8807220458984,324.3664884567261,706.3911437988281,273.2203406095505,254.32345390319824,265.3700351715088,335.78410148620605,225.43301582336426
448,667.7294540405273,320.1855093240738,702.3056602478027,269.365314245224,254.62926864624023,269.2260432243347,328.91982078552246,228.18946838378906
452,673.1604194641113,316.20724081993103,698.1319427490234,265.6527292728424,255.17037391662598,273.06088864803314,322.23501205444336,230.86539030075073
456,678.1945037841797,312.3852217197418,693.852653503418,262.04198241233826,255.96253395080566,276.9099122285843,315.71722984313965,233.49300026893616
460,682.8403472900391,308.67363452911377,689.4440460205078,258.49873065948486,257.03118324279785,280.80484986305237,309.3624687194824,236.10625505447388
464,687.0979499816895,305.02955853939056,684.8795700073242,254.99493956565857,258.4080505371094,284.77323710918427,303.1736183166504,238.73933672904968
468,690.9619903564453,301.4137101173401,680.1321029663086,251.5080463886261,260.1284980773926,288.8386505842209,297.15797424316406,241.4257514476776
472,694.4244003295898,297.7915048599243,675.1763534545898,248.0206060409546,262.22920417785645,293.02043437957764,291.326265335083,244.1973638534546
476,697.4771118164062,294.13284838199615,669.9896621704102,244.51903581619263,264.74621772766113,297.3347783088684,285.690336227417,247.08446145057678
480,700.1779747009277,290.4276019334793,664.6059036254883,240.97790837287903,267.6470947265625,301.8126457929611,280.21056175231934,250.10133504867554
484,702.5251007080078,286.6492760181427,659.0099716186523,237.38644123077393,270.959529876709,306.4695829153061,274.8935794830322,253.2779824733734
488,704.4637298583984,282.7640104293823,653.1442451477051,233.75052452087402,274.7673511505127,311.30206525325775,269.7905158996582,256.6535425186157
492,706.0075378417969,278.7565004825592,647.0066070556641,230.06166100502014,279.0853500366211,316.3236755132675,264.89742279052734,260.2521550655365
496,707.1768951416016,274.6127289533615,640.5989456176758,226.30926132202148,283.9226531982422,321.55187487602234,260.203800201416,264.0983462333679
500,707.9962348937988,270.31760036945343,633.9230918884277,222.47929215431213,289.2872428894043,327.009499669075,255.69314002990723,268.2191205024719
504,708.4906196594238,265.8539915084839,626.978702545166,218.55469465255737,295.1890468597412,332.7257591485977,251.34570121765137,272.64587581157684
508,708.6817932128906,261.200852394104,619.7598838806152,214.51503038406372,301.64628982543945,338.73570442199707,247.1422576904297,277.41601288318634
512,708.5827445983887,256.3328683376312,612.2509002685547,210.3380262851715,308.6905288696289,345.07989048957825,243.06841850280762,282.5750917196274
516,708.2675170898438,251.22219800949097,604.478816986084,205.9754991531372,316.2948703765869,351.8382042646408,239.04973983764648,288.17435324192047
520,707.6819229125977,245.83057165145874,596.3751983642578,201.4157009124756,324.5712947845459,359.04209196567535,235.13161182403564,294.28251564502716
524,706.743049621582,240.1176917552948,587.8497505187988,196.65364265441895,333.67066383361816,366.7136013507843,231.39248371124268,300.9778243303299
528,705.3778266906738,234.0424883365631,578.8195037841797,191.6782522201538,343.74183654785156,374.88340616226196,227.9090452194214,308.34756910800934
532,703.4817123413086,227.56344079971313,569.1800880432129,186.48837089538574,354.973783493042,383.5653305053711,224.80104446411133,316.48887276649475
536,700.9173202514648,220.64263343811035,558.8076782226562,181.09687328338623,367.5947570800781,392.7463227510452,222.24050045013428,325.50482869148254
540,697.5159072875977,213.25132369995117,547.5634574890137,175.5360746383667,381.8653678894043,402.3745948076248,220.45997142791748,335.4982727766037
544,693.0793762207031,205.375896692276,535.2983093261719,169.8624622821808,398.06748390197754,412.3457819223404,219.76017951965332,346.562642455101
548,687.3862266540527,197.02764987945557,521.8631172180176,164.16396975517273,416.48240089416504,422.48406529426575,220.51716327667236,358.7648856639862
552,680.2590751647949,188.2313346862793,507.15356826782227,158.52357387542725,437.3086452484131,432.5954407453537,223.10955047607422,372.15036928653717
556,671.4459800720215,179.06558275222778,491.0441207885742,153.10236811637878,460.74657440185547,442.3262268304825,228.069806098938,386.6828352212906
560,660.6674194335938,169.69319343566895,473.4323215484619,148.15459370613098,486.9042205810547,451.13610059022903,236.03960037231445,402.1821194887161
564,647.7703285217285,160.3126609325409,454.3312168121338,143.92164945602417,515.628833770752,458.48314583301544,247.55739212036133,418.3608528971672
568,632.6764869689941,151.17532968521118,433.840856552124,140.66797971725464,546.5328598022461,463.783877491951,263.08828353881836,434.78199899196625
572,615.4050064086914,142.57470846176147,412.16248512268066,138.66189122200012,578.9691352844238,466.4740338921547,282.945499420166,450.8574217557907
576,596.0882377624512,134.8252272605896,389.60217475891113,138.14996480941772,612.0478248596191,466.0893166065216,307.20714569091797,465.8783823251724
580,574.9793243408203,128.23188543319702,366.5658760070801,139.32506203651428,644.6952438354492,462.34705567359924,335.64127922058105,479.0756392478943
584,552.451057434082,123.03080320358276,343.5311508178711,142.27431178092957,675.772647857666,455.24939954280853,367.6586723327637,489.7540846467018
588,528.9451789855957,119.40605521202087,321.011381149292,147.0118761062622,704.208812713623,445.0225228071213,402.3738098144531,497.3244318366051
592,504.9470329284668,117.47315883636475,299.5227527618408,153.46916556358337,729.1131019592285,432.1006777882576,438.6709213256836,501.38401955366135
596,480.9480857849121,117.20626831054688,279.5148468017578,161.4492952823639,749.908275604248,417.1390691399574,475.3257751464844,501.87174171209335
600,457.38332748413086,118.47853660583496,261.32906913757324,170.68804621696472,766.3652229309082,400.85994601249695,511.18600845336914,499.0158650279045
604,434.59296226501465,121.08921647071838,245.1723575592041,180.89409828186035,778.5817337036133,383.9487040042877,545.3090286254883,493.2716837525368
608,412.781925201416,124.75950837135315,231.07316493988037,191.77162528038025,786.9580078125,366.999015212059,577.0731925964355,485.2875307202339
612,392.0290946960449,129.23420548439026,218.94132614135742,203.09590101242065,792.0370101928711,350.41276037693024,606.1762046813965,475.6934005022049
616,372.36456871032715,134.3787682056427,208.7043571472168,214.74493861198425,794.2889213562012,334.3882244825363,632.4936676025391,464.91120994091034
620,353.76362800598145,140.07336616516113,200.25067806243896,226.6302251815796,794.1705322265625,319.0337151288986,656.0599708557129,453.3093014359474
624,336.18693351745605,146.2486696243286,193.4879207611084,238.70357751846313,792.0565795898438,304.3799704313278,676.9808578491211,441.1441048979759
628,319.60124015808105,152.87316799163818,188.35530281066895,250.93712210655212,788.2370567321777,290.41833221912384,695.3826713562012,428.58633756637573
632,303.98829460144043,159.9398124217987,184.82462882995605,263.309326171875,782.9294586181641,277.12525606155396,711.3887786865234,415.74856370687485
636,289.3491554260254,167.45111346244812,182.8939962387085,275.79238057136536,776.2987518310547,264.47885513305664,725.108528137207,402.71318078041077
640,275.63438415527344,175.364488363266,182.4867582321167,288.3653962612152,768.5564231872559,252.44795680046082,736.7305183410645,389.61066484451294
644,262.9145622253418,183.7210714817047,183.6919641494751,300.9832960367203,759.741096496582,241.0217785835266,746.2806701660156,376.4439207315445
648,251.246337890625,192.52382397651672,186.55672073364258,313.5845875740051,749.9250411987305,230.20054578781128,753.819694519043,363.26248347759247
652,240.65411567687988,201.74718976020813,191.07434749603271,326.11492395401,739.214973449707,219.97405529022217,759.4581985473633,350.1438742876053
656,231.14919662475586,211.36245846748352,197.21850872039795,338.5327523946762,727.7176094055176,210.3183925151825,763.3240127563477,337.15838849544525
660,222.7306079864502,221.3457155227661,204.94741916656494,350.81476986408234,715.5347442626953,201.19351744651794,765.5562973022461,324.3604052066803
664,215.39382934570312,231.68769121170044,214.2182207107544,362.9541206359863,702.7519226074219,192.5474488735199,766.2916946411133,311.7791175842285
668,209.142165184021,242.3961102962494,224.99775409698486,374.95162546634674,689.4319725036621,184.32450413703918,765.6508827209473,299.41932141780853
672,203.99577140808105,253.49321365356445,237.26808071136475,386.80535316467285,675.6146049499512,176.47382855415344,763.7307357788086,287.26727306842804
676,199.99919414520264,265.0105118751526,251.02858543395996,398.49913001060486,661.3169860839844,168.9565408229828,760.5998039245605,275.29817283153534
680,197.22666263580322,276.981366276741,266.29405975341797,409.99163657426834,646.5368270874023,161.75268530845642,756.2965393066406,263.48480701446533
684,195.78467845916748,289.4303673505783,283.0861759185791,421.2053194642067,631.2595367431641,154.86692905426025,750.8326721191406,251.80760622024536
688,195.80941200256348,302.36292243003845,301.4235019683838,432.02036440372467,615.4641151428223,148.33052515983582,744.1983032226562,240.2617907524109
692,197.46179580688477,315.7549560070038,321.30781173706055,442.2725638747215,599.1309928894043,142.2026002407074,736.3689994812012,228.86470913887024
696,200.91570854187012,329.5393592119217,342.7027702331543,451.7540976405144,582.2547912597656,136.5678369998932,727.3187828063965,217.66177654266357
700,206.34358406066895,343.6010009050369,365.52085876464844,460.2245968580246,564.8496437072754,131.53119564056396,717.0288848876953,206.72670006752014
704,213.89777183532715,357.7711755037308,389.6070098876953,467.42500841617584,546.9580078125,127.21121907234192,705.4994201660156,196.1609959602356
708,223.69043827056885,371.828488111496,414.73045349121094,473.0968625843525,528.6562156677246,123.73057007789612,692.7588272094727,186.0888397693634
712,235.77272415161133,385.50665974617004,440.582971572876,477.0068795979023,510.05659103393555,121.20579600334167,678.8711929321289,176.6497278213501
716,250.10478973388672,398.5244607925415,466.7875671386719,478.99474650621414,491.3060188293457,119.72022771835327,663.9488410949707,167.97604322433472
720,266.4890384674072,410.7009628415108,492.93188095092773,479.11790013313293,472.571496963501,119.228675365448,648.1906700134277,160.11165618896484
724,284.84018325805664,421.63050323724747,518.5937690734863,477.14506834745407,454.02849197387695,119.90436673164368,631.6802215576172,153.26217412948608
728,304.87195014953613,431.0491445660591,543.3298873901367,473.12544018030167,435.8807373046875,121.75322413444519,614.6149635314941,147.52360939979553
732,326.23003005981445,438.7485757470131,566.733283996582,467.1928471326828,418.32876205444336,124.7423529624939,597.2060966491699,142.95846819877625
736,348.5112762451172,444.58969473838806,588.4542846679688,459.554505944252,401.5623378753662,128.80197286605835,579.6707153320312,139.59282159805298
740,371.28650665283203,448.54035526514053,608.2333374023438,450.4980996251106,385.7399082183838,133.81199598312378,562.2222518920898,137.39567399024963
744,394.14384841918945,450.7747185230255,625.975399017334,440.43534994125366,370.93274116516113,139.5580279827118,545.0481033325195,136.2126910686493
748,416.7180919647217,451.1847022175789,641.4907264709473,429.49604094028473,357.3101806640625,146.02729082107544,528.3060264587402,136.10666871070862
752,438.6566734313965,449.9129569530487,654.755916595459,417.9827257990837,344.9469566345215,153.0692481994629,512.1467971801758,136.98291420936584
756,459.66994285583496,447.1468645334244,665.8213806152344,406.1739304661751,333.88020515441895,160.53387880325317,496.68800354003906,138.7302553653717
760,479.53248023986816,443.1019940972328,674.7940063476562,394.3160265684128,324.1157341003418,168.27698707580566,482.0185089111328,141.22812151908875
764,498.1304168701172,438.09588968753815,681.8955230712891,382.654709815979,315.5680561065674,176.13216876983643,468.1647777557373,144.28931593894958
768,515.3664207458496,432.30198830366135,687.2721862792969,371.31673872470856,308.21067810058594,184.01245594024658,455.1599407196045,147.8287696838379
772,531.1716842651367,425.86652129888535,691.0625839233398,360.39505183696747,302.0203685760498,191.84604048728943,443.0324077606201,151.7800498008728
776,545.5533599853516,418.9837262034416,693.4619522094727,349.97747004032135,296.9165897369385,199.55210208892822,431.7693042755127,156.03890419006348
780,558.5590553283691,411.82390183210373,694.6623802185059,340.11727809906006,292.8075313568115,207.0690679550171,421.33872985839844,160.5120885372162
784,570.2649879455566,404.53319907188416,694.8472023010254,330.84053099155426,289.5952892303467,214.35245633125305,411.69530868530273,165.11762380599976
788,580.770320892334,397.2319954633713,694.1872215270996,322.1489989757538,287.1781253814697,221.37516617774963,402.7810478210449,169.78572964668274
792,590.1883506774902,390.01640796661377,692.8384208679199,314.0259128808975,285.45421600341797,228.1248378753662,394.52954292297363,174.4579553604126
796,598.6407279968262,382.9602563381195,690.9403038024902,306.439665555954,284.3233394622803,234.60291981697083,386.8674659729004,179.08727645874023
800,606.2636375427246,376.1258375644684,688.6272811889648,299.3472236394882,283.6783504486084,240.8231234550476,379.70887184143066,183.63043427467346
804,613.1523513793945,369.5286011695862,685.9810066223145,292.69972801208496,283.45593452453613,246.8080759048462,372.9968547821045,188.07703256607056
808,619.4466590881348,363.204950094223,683.1129455566406,286.4400154352188,283.5522937774658,252.59031772613525,366.6360569000244,192.39675164222717
812,625.261116027832,357.16511964797974,680.1038932800293,280.5082029104233,283.88875007629395,258.2101786136627,360.54734230041504,196.5785837173462
816,630.6923675537109,351.4027851819992,677.013988494873,274.84340965747833,284.4033908843994,263.7122368812561,354.66198921203613,200.6228506565094
820,635.8285331726074,345.9030443429947,673.8917541503906,269.3836283683777,285.0425148010254,269.1468644142151,348.91453742980957,204.53701972961426
824,640.7400512695312,340.6406468153,670.7700347900391,264.0687024593353,285.7675838470459,274.5660263299942,343.2510566711426,208.33673357963562
828,645.4779052734375,335.5794793367386,667.6636505126953,258.8413882255554,286.5582275390625,280.0228625535965,337.6306915283203,212.04790234565735
832,650.0729942321777,330.6726622581482,664.5690536499023,253.64828824996948,287.41387367248535,285.56956350803375,332.02712059020996,215.70660710334778
836,654.5357894897461,325.8647382259369,661.4656448364258,248.44205617904663,288.3537197113037,291.25500440597534,326.4293575286865,219.35810208320618
840,658.8886070251465,321.11413836479187,658.3489036560059,243.17573189735413,289.38157081604004,297.1300560235977,320.8169746398926,223.03804993629456
