Frame,keyboard-lt_x,keyboard-lt_y,keyboard-lb_x,keyboard-lb_y,keyboard-rt_x,keyboard-rt_y,keyboard-rb_x,keyboard-rb_y
88,729.5845413208008,171.25060200691223,541.6520118713379,134.45971727371216,577.4051284790039,495.1081694662571,331.41374588012695,426.3312381505966
92,745.1971435546875,170.1355004310608,553.5741233825684,125.655677318573,562.1016883850098,516.4603912085295,315.6299686431885,434.2199742794037
96,761.8744468688965,170.2712631225586,566.6781234741211,116.87870621681213,544.6213531494141,538.6241250950843,298.8680648803711,441.2971356511116
100,779.6146202087402,172.32913970947266,581.3492202758789,108.49601984024048,524.0261650085449,561.030577942729,281.0197448730469,446.8520039319992
104,798.5745048522949,176.64219617843628,597.7193069458008,100.66462397575378,500.3086280822754,583.4866520762444,262.00987815856934,450.6769198179245
108,818.2701873779297,184.62480425834656,616.3192176818848,94.36694741249084,471.87068939208984,604.288567006588,242.01802253723145,451.1951869726181
112,838.8360214233398,196.65760159492493,637.2146987915039,89.82868194580078,439.081335067749,623.2171708345413,221.01011753082275,448.33749175071716
116,859.0289497375488,214.59102272987366,660.688362121582,88.60414624214172,400.6889533996582,637.5032570958138,199.75666522979736,440.11559307575226
120,878.3918952941895,239.0814471244812,686.6485404968262,91.347177028656,357.2373676300049,646.3147723674774,178.57367992401123,426.2798684835434
124,894.6452522277832,271.69532775878906,714.6330642700195,99.95281934738159,308.87486457824707,646.3577091693878,159.00436878204346,405.2039337158203
128,906.2376594543457,312.60996401309967,743.8215637207031,115.29538750648499,257.1655082702637,636.4912167191505,142.09010124206543,377.01666355133057
132,909.7786903381348,361.65977239608765,772.3922538757324,138.8595163822174,204.53364372253418,614.0567457675934,130.20750045776367,341.49944722652435
136,903.1979942321777,416.75670951604843,798.3294868469238,170.4927384853363,154.3417739868164,579.3382577598095,124.8457145690918,300.41530072689056
140,883.9987564086914,474.23576205968857,818.7655448913574,209.36412692070007,110.90928554534912,533.0073679424822,127.96481609344482,256.2042510509491
144,852.3549842834473,529.3527956306934,831.760082244873,252.80474424362183,77.6201319694519,478.8055582344532,139.70111846923828,212.49362111091614
148,809.8583221435547,577.105415314436,836.0068702697754,297.34092593193054,56.82188630104065,421.3144800066948,159.32659149169922,172.87853121757507
152,760.0167846679688,613.9035621285439,831.796932220459,339.3600261211395,48.54581952095032,365.51354348659515,184.72693920135498,140.07767915725708
156,706.8867301940918,638.4501519799232,820.6704139709473,376.20829939842224,50.860819816589355,315.2165240049362,213.2647705078125,115.23938298225403
160,654.0002632141113,650.322362780571,804.1671180725098,405.97811579704285,61.636011600494385,272.760089635849,242.7989101409912,98.64582180976868
164,603.7036514282227,652.2587111592293,784.6463012695312,428.94687473773956,77.4297308921814,238.3515214920044,271.4828109741211,88.74287009239197
168,557.6812362670898,645.3162986040115,763.2175254821777,444.88209307193756,96.59260511398315,211.93582892417908,298.419885635376,84.73555326461792
172,516.5925979614258,631.8280997872353,741.0913467407227,454.68627244234085,117.31301307678223,192.47444987297058,323.09643745422363,85.1850700378418
176,479.87903594970703,614.4776567816734,719.1031837463379,459.99419778585434,138.1940746307373,178.31924200057983,345.55392265319824,88.47192406654358
180,447.61064529418945,594.256696254015,697.5632858276367,461.3223338127136,158.80010604858398,168.68266582489014,365.8497905731201,93.96377921104431
184,419.0837287902832,572.5957857817411,676.7007064819336,459.74902510643005,178.69503021240234,162.43690609931946,384.2740058898926,100.80589056015015
188,393.39898109436035,550.6076954305172,656.5414810180664,456.26689553260803,197.67853260040283,158.5952854156494,401.20880126953125,108.32082867622375
192,369.55318450927734,529.1499170288444,636.9600105285645,451.7704001069069,215.6989860534668,156.31516098976135,417.07886695861816,115.96380472183228
196,346.55505180358887,508.87993544340134,617.7298164367676,447.0427170395851,232.79232501983643,154.89551067352295,432.30345726013184,123.28984022140503
200,323.59554290771484,490.2514345943928,598.5742378234863,442.70325154066086,249.05556678771973,153.79376649856567,447.24108695983887,129.95814442634583
204,300.2033042907715,473.455810546875,579.2053413391113,439.130195081234,264.65463638305664,152.65397787094116,462.1538257598877,135.77215433120728
208,275.9021759033203,458.8381549715996,559.3456077575684,436.86996191740036,279.6980953216553,151.0195791721344,477.2827434539795,140.42046546936035
212,251.1862850189209,445.64288556575775,538.7059593200684,435.42235761880875,294.62385177612305,149.10422444343567,492.68686294555664,144.26392078399658
216,226.50176525115967,433.1795936822891,517.0280456542969,434.29748743772507,309.83081817626953,147.11764097213745,508.4476089477539,147.64846086502075
220,202.2063159942627,421.0021099448204,494.1347122192383,433.16350042819977,325.6047534942627,145.1819121837616,524.6445465087891,150.8017086982727
224,178.7120532989502,408.77426236867905,469.9580383300781,431.7085576057434,342.15293884277344,143.4222114086151,541.3153839111328,153.9207422733307
228,156.4496898651123,396.3028997182846,444.5503234863281,429.6876874566078,359.5971965789795,141.9371259212494,558.4568023681641,157.14898467063904
232,135.869779586792,383.48769664764404,418.08156967163086,426.88747733831406,377.9930591583252,140.8219599723816,576.0230255126953,160.60481786727905
236,117.4390196800232,370.29151797294617,390.8390235900879,423.1037440896034,397.344274520874,140.18766045570374,593.9248466491699,164.4012486934662
240,101.52068853378296,356.8125969171524,363.19390296936035,418.2724365592003,417.590389251709,140.0700831413269,612.0550918579102,168.5744869709015
244,88.32237482070923,343.23811411857605,335.54640769958496,412.4750107526779,438.6313533782959,140.4190170764923,630.3135108947754,173.08922410011292
248,78.04289102554321,329.7000825405121,308.3385944366455,405.73535710573196,460.3678035736084,141.24402165412903,648.5718154907227,177.95791625976562
252,70.77399015426636,316.3447576761246,282.00419425964355,398.14250349998474,482.69067764282227,142.52211570739746,666.7037773132324,183.16830039024353
256,66.54780864715576,303.29834282398224,256.96489334106445,389.80071008205414,505.48988342285156,144.2308008670807,684.5737838745117,188.7101411819458
260,65.34823894500732,290.66352903842926,233.6207628250122,380.8189845085144,528.6519813537598,146.35494947433472,702.0319747924805,194.57899689674377
264,67.1145486831665,278.52361500263214,212.3406744003296,371.3107681274414,552.0544052124023,148.88699769973755,718.9107513427734,200.77422380447388
268,71.74216747283936,266.94443821907043,193.44696521759033,361.3928657770157,575.5640602111816,151.82507872581482,735.025806427002,207.29633688926697
272,79.08625602722168,255.97794771194458,177.20468044281006,351.18544578552246,599.0334892272949,155.17141342163086,750.1761817932129,214.14391994476318
276,88.96385192871094,245.6632661819458,163.80980014801025,340.80991566181183,622.3008155822754,158.92996072769165,764.1483306884766,221.3109540939331
280,100.84052324295044,235.954270362854,153.06657314300537,330.5631798505783,645.3164291381836,162.8534960746765,776.9704627990723,228.6940562725067
284,114.79775905609131,226.88549637794495,145.29582023620605,320.3436577320099,667.8128242492676,167.18888998031616,788.2194328308105,236.39297246932983
288,130.58411121368408,218.46067786216736,140.4702615737915,310.2494537830353,689.5981407165527,171.9415819644928,797.6818084716797,244.38623428344727
292,147.92937755584717,210.6706416606903,138.4823226928711,300.37070631980896,710.4812622070312,177.10822463035583,805.1686477661133,252.64274954795837
296,166.55847072601318,203.49227786064148,139.1588830947876,290.7817178964615,730.2783966064453,182.67932295799255,810.5240249633789,261.1248278617859
300,186.07895851135254,196.78589701652527,142.10537910461426,281.56005799770355,748.9475440979004,188.53253602981567,813.801155090332,269.8049819469452
304,206.23555183410645,190.44998288154602,147.04233169555664,272.703714966774,766.388111114502,194.65296149253845,814.97314453125,278.68869960308075
308,226.93496704101562,184.5189106464386,153.880033493042,264.1823208332062,782.3517608642578,201.15663170814514,813.8443565368652,287.75240421295166
312,247.96196937561035,178.90683889389038,162.3242712020874,255.97984671592712,796.7603302001953,208.03601503372192,810.4593086242676,296.98740541934967
316,269.13622856140137,173.5131847858429,172.08844184875488,248.0535328388214,809.5758819580078,215.2963900566101,804.9114990234375,306.40646517276764
320,290.31397819519043,168.22777390480042,182.90578365325928,240.33672094345093,820.7962989807129,222.96244382858276,797.3317909240723,316.0457772016525
324,311.2675094604492,162.70437598228455,194.31950569152832,232.66950845718384,830.7124328613281,231.00244045257568,788.1376647949219,326.1127996444702
328,332.0316410064697,157.0222020149231,206.31983757019043,224.9910306930542,839.1548538208008,239.59440350532532,777.2700691223145,336.59036099910736
332,352.59684562683105,151.15862488746643,218.8002347946167,217.2245228290558,846.1000442504883,248.8615107536316,764.8186111450195,347.51039028167725
336,372.95888900756836,145.07160902023315,231.65140628814697,209.2887783050537,851.5644836425781,258.9244616031647,750.9072875976562,358.9182060956955
340,393.14083099365234,138.75574707984924,244.80823516845703,201.11984252929688,855.5366134643555,269.91283893585205,735.6321716308594,370.82961201667786
344,413.18716049194336,132.24750638008118,258.246431350708,192.6788341999054,857.9669380187988,281.9529587030411,719.058666229248,383.2174748182297
348,433.15598487854004,125.62687039375305,271.97596549987793,183.9572560787201,858.7619590759277,295.1528388261795,701.2260246276855,396.0005557537079
352,453.06066513061523,118.86648058891296,285.92310905456543,174.89672183990479,857.9639053344727,309.60969865322113,682.2954368591309,409.1848576068878
356,472.9679489135742,112.12417960166931,300.14479637145996,165.54547905921936,855.4118156433105,325.3771126270294,662.2805213928223,422.58688509464264
360,492.98864364624023,105.7339346408844,314.8164653778076,156.06996417045593,850.7386207580566,342.41627991199493,641.0651779174805,435.8176803588867
364,513.1627464294434,99.90331649780273,330.0007724761963,146.58440709114075,843.7417602539062,360.6354206800461,618.6979866027832,448.5863980650902
368,533.5057067871094,94.85199809074402,345.74947357177734,137.2244417667389,834.2311477661133,379.8732966184616,595.2651214599609,460.57813346385956
372,554.0025329589844,90.80338597297668,362.0970153808594,128.14243912696838,822.0479393005371,399.8963785171509,570.8981323242188,471.468366086483
376,574.592399597168,87.76855230331421,378.9466953277588,119.35101628303528,807.3270606994629,420.53458482027054,545.8941078186035,481.1882811784744
380,595.2300453186035,86.05841875076294,396.3621139526367,111.0797917842865,789.8932456970215,441.41033560037613,520.3781318664551,489.33884650468826
384,615.8256912231445,85.97254514694214,414.3779754638672,103.57283592224121,769.6334838867188,462.06944704055786,494.52369689941406,495.54285630583763
388,636.2537956237793,87.66236901283264,432.9421806335449,96.98010563850403,746.6546630859375,482.1090929210186,468.5987091064453,499.62105989456177
392,656.3733100891113,91.25045657157898,451.9888973236084,91.4377498626709,721.1303329467773,501.13178193569183,442.87156105041504,501.4546126127243
396,676.0380363464355,96.81608319282532,471.4394187927246,87.05262780189514,693.3046531677246,518.7816278636456,417.60034561157227,501.00324109196663
400,695.1730728149414,104.23253059387207,491.17298126220703,83.73841524124146,663.6294364929199,534.9797823093832,393.0259609222412,498.5210256278515
404,713.5576057434082,113.78477811813354,511.17862701416016,81.79834127426147,632.1666526794434,549.1715626046062,369.3128299713135,493.73427227139473
408,731.0296440124512,125.50462603569031,531.3749313354492,81.31515741348267,599.2250633239746,561.1063349246979,346.6409111022949,486.7065131664276
412,747.4243927001953,139.41650390625,551.6839027404785,82.36833214759827,565.1077079772949,570.5738353729248,325.1596927642822,477.51553505659103
416,762.5657844543457,155.54519534111023,572.028694152832,85.0443184375763,530.1045799255371,577.3904027044773,304.99714851379395,466.23935401439667
420,776.2538909912109,173.91696453094482,592.3255920410156,89.44408535957336,494.4931411743164,581.3801054656506,286.2721252441406,452.9444432258606
424,788.2499885559082,194.55949187278748,612.4749183654785,95.69264531135559,458.5433292388916,582.3575212061405,269.1090202331543,437.67975836992264
428,798.259334564209,217.48767971992493,632.3447799682617,103.94043803215027,422.5352096557617,580.113795697689,253.65540504455566,420.47893434762955
432,805.9178352355957,242.67861127853394,651.7518424987793,114.35686111450195,386.7857551574707,574.4160836935043,240.0992774963379,401.37460827827454
436,810.7899856567383,270.03653168678284,670.4439926147461,127.11227774620056,351.6752815246582,565.0243100523949,228.67783069610596,380.4234606027603
440,812.3844909667969,299.34176802635193,688.084831237793,142.34158158302307,317.6795482635498,551.7338068038225,219.6769094467163,357.7460700273514
444,810.2723693847656,330.2100455760956,704.2987632751465,160.0496006011963,285.3556823730469,534.5369487628341,213.3537483215332,333.60363006591797
448,803.9697647094727,362.0867586135864,718.6021041870117,180.19864439964294,255.3559112548828,513.4300455451012,210.02676486968994,308.31216394901276
452,793.1114387512207,394.19328331947327,730.4723167419434,202.5709068775177,228.40444564819336,488.63444074988365,209.96842861175537,282.3496413230896
456,777.5747108459473,425.5750885605812,739.4333839416504,226.72729969024658,205.20461082458496,460.67958533763885,213.31634044647217,256.3522446155548
460,757.5081253051758,455.18806010484695,745.1087379455566,252.04478859901428,186.35019779205322,430.34702003002167,220.04676818847656,231.04434728622437
464,733.359375,482.0076410472393,747.2835159301758,277.76100397109985,172.23717212677002,398.6180752515793,229.9463653564453,207.16723680496216
468,705.8436012268066,505.15665650367737,745.9451293945312,303.0572658777237,162.99665451049805,366.5707737207413,242.6191520690918,185.39000630378723
472,675.8665466308594,524.0036796033382,741.2862968444824,327.14856147766113,158.4779977798462,335.2613639831543,257.5265407562256,166.23581528663635
476,644.4063949584961,538.370865304023,733.7375450134277,349.44785714149475,158.1791639328003,305.57523250579834,274.0177631378174,149.94831562042236
480,612.3811340332031,548.1355493143201,723.7148094177246,369.4345682859421,161.60151958465576,278.20442140102386,291.5233039855957,136.6937506198883
484,580.634765625,553.4589593857527,711.7192268371582,386.7681294679642,168.1166124343872,253.63293528556824,309.49235916137695,126.45438551902771
488,549.8445510864258,554.7567455470562,698.2768249511719,401.3213235139847,177.03340530395508,232.0976185798645,327.44842529296875,119.03584599494934
492,520.4924011230469,552.5655725598335,683.8648796081543,413.12718987464905,187.70370483398438,213.6283564567566,345.0289535522461,114.14674758911133
496,492.8730583190918,547.4762956984341,668.8895416259766,422.34041690826416,199.5577096939087,198.09904217720032,361.982946395874,111.44411087036133
500,467.11060523986816,540.0857261713827,653.6746788024902,429.2035862803459,212.1205186843872,185.27416706085205,378.16165924072266,110.56722164154053
504,443.1808090209961,530.9598277509212,638.4584999084473,434.01617735624313,225.01633644104004,174.84992265701294,393.5049247741699,111.161288022995
508,420.9408473968506,520.6137060374022,623.3980751037598,437.1091318130493,237.961163520813,166.48909091949463,408.023042678833,112.89272904396057
512,400.1525115966797,509.5023199170828,608.5758018493652,438.8274970650673,250.7515811920166,159.84254479408264,421.7824459075928,115.45464634895325
516,380.5086135864258,498.0220502614975,594.0099334716797,439.5190241932869,263.2497310638428,154.56572771072388,434.88999366760254,118.56762886047363
520,361.657018661499,486.5135791897774,579.6620178222656,439.52573508024216,275.3729724884033,150.3267002105713,447.4815559387207,121.97753190994263
524,343.2275390625,475.2609184384346,565.4422187805176,439.1744193434715,287.0892333984375,146.81289911270142,459.7122573852539,125.4557991027832
528,324.8672389984131,464.4802486896515,551.2126350402832,438.75988125801086,298.42040061950684,143.73960256576538,471.7482376098633,128.8056743144989
532,306.0483169555664,454.6389502286911,536.8178558349609,438.8510575890541,309.31260108947754,140.62990307807922,483.79051208496094,131.64024353027344
536,286.7516899108887,445.47077625989914,521.9769287109375,439.3622276186943,320.0658416748047,137.45132446289062,495.99992752075195,134.0438675880432
540,266.9952392578125,436.6718539595604,506.3825798034668,440.1736816763878,331.0100555419922,134.18651819229126,508.55220794677734,136.1207664012909
544,246.7591094970703,428.12871783971786,489.71323013305664,441.366191804409,342.44261741638184,130.65083026885986,521.6519165039062,137.818443775177
548,226.45108222961426,419.1857045888901,471.6763401031494,442.4085196852684,354.82272148132324,127.10625886917114,535.426082611084,139.50549960136414
552,206.52697563171387,409.47454422712326,452.16519355773926,442.9313814640045,368.419132232666,123.72097849845886,549.917163848877,141.40698194503784
556,187.53928184509277,398.78808438777924,431.25128746032715,442.6234772801399,383.37178230285645,120.63908815383911,565.0806427001953,143.68990659713745
560,170.11982917785645,387.0883047580719,409.1835880279541,441.2786042690277,399.71506118774414,117.93226718902588,580.7961845397949,146.43892407417297
564,154.92731094360352,374.3674564361572,386.4319896697998,438.59943956136703,417.3424530029297,115.8078932762146,596.8239212036133,149.81693029403687
568,142.51047134399414,360.7783770561218,363.59530448913574,434.4260483980179,436.03617668151855,114.415762424469,612.8704261779785,153.91253471374512
572,133.2505989074707,346.58982396125793,341.32741928100586,428.7497565150261,455.50354957580566,113.83215665817261,628.6181831359863,158.7402856349945
576,127.31766700744629,332.11851239204407,320.255184173584,421.67779326438904,475.41154861450195,114.08614039421082,643.7561988830566,164.2689299583435
580,124.66017723083496,317.6818174123764,300.8967876434326,413.4139555692673,495.4259490966797,115.15820860862732,658.0144500732422,170.4283332824707
584,125.03398418426514,303.55551302433014,283.60347747802734,404.2225992679596,515.2495193481445,116.98820471763611,671.1922645568848,177.1234166622162
588,128.0570125579834,289.94404792785645,268.536901473999,394.38484132289886,534.6512031555176,119.48745489120483,683.1750297546387,184.24960613250732
592,133.28269958496094,276.96968257427216,255.6869602203369,384.1573691368103,553.4812545776367,122.55795121192932,693.9324760437012,191.71082496643066
596,140.24803161621094,264.68008518218994,244.90619659423828,373.7731808423996,571.6732406616211,126.07413411140442,703.5138130187988,199.41479444503784
600,148.63102912902832,253.07472467422485,236.05998516082764,363.3346617221832,589.1817283630371,130.02042531967163,711.9385528564453,207.33428478240967
604,158.15564632415771,242.1337902545929,228.98684978485107,352.93201446533203,605.9921836853027,134.363511800766,719.2452049255371,215.437753200531
608,168.6031436920166,231.82689785957336,223.52781772613525,342.6280349493027,622.104320526123,139.08076643943787,725.4719352722168,223.70212197303772
612,179.80703830718994,222.12047696113586,219.53989505767822,332.4628919363022,637.521800994873,144.16008710861206,730.6491279602051,232.10981726646423
616,191.6404151916504,212.98378944396973,216.89801216125488,322.4641692638397,652.2459983825684,149.59632396697998,734.7970962524414,240.64551830291748
620,204.0067434310913,204.3897020816803,215.4948091506958,312.6517903804779,666.2746238708496,155.38706302642822,737.9280281066895,249.29335713386536
624,216.8309211730957,196.31436467170715,215.23667335510254,303.04147839546204,679.6009254455566,161.53050184249878,740.0473022460938,258.03656458854675
628,230.05163669586182,188.73592257499695,216.04119300842285,293.64665508270264,692.2134590148926,168.0227780342102,741.1564636230469,266.85598969459534
632,243.5925579071045,181.61076307296753,217.80020713806152,284.4814342260361,704.1271018981934,174.83753085136414,741.2891006469727,275.73632776737213
636,257.40912437438965,174.90657091140747,220.44041633605957,275.5484390258789,715.3341865539551,181.96767926216125,740.4509353637695,284.6655732393265
640,271.4821529388428,168.60825061798096,223.92070770263672,266.8463981151581,725.800724029541,189.42213892936707,738.6210250854492,293.6285501718521
644,285.7745933532715,162.67775774002075,228.17394733428955,258.3712077140808,735.5171012878418,197.19302415847778,735.8089828491211,302.6171636581421
648,300.25649070739746,157.07337856292725,233.13759326934814,250.11111974716187,744.4755935668945,205.2791440486908,732.0261383056641,311.6303676366806
652,314.9062442779541,151.75639271736145,238.7572431564331,242.0483672618866,752.6636695861816,213.68848085403442,727.2809028625488,320.6703186035156
656,329.712495803833,146.69583678245544,244.9907684326172,234.1620934009552,760.0602722167969,222.4389624595642,721.5751075744629,329.73901212215424
660,344.67175483703613,141.8727207183838,251.80798530578613,226.43256783485413,766.6307258605957,231.5560805797577,714.902286529541,338.83358359336853
664,359.7864246368408,137.28321433067322,259.1909694671631,218.84521007537842,772.324104309082,241.0685133934021,707.248649597168,347.9406273365021
668,375.06168365478516,132.93967723846436,267.13159561157227,211.3933253288269,777.0723724365234,251.0038447380066,698.594856262207,357.03252732753754
672,390.50156593322754,128.87136697769165,275.6286907196045,204.08135533332825,780.7906723022461,261.38264179229736,688.9208221435547,366.0637557506561
676,406.06810569763184,125.01313805580139,284.6084690093994,196.87543988227844,783.4881591796875,272.20876693725586,678.2937812805176,375.05273938179016
680,421.7845630645752,121.49856448173523,294.13238525390625,189.83296751976013,784.9756622314453,283.48891496658325,666.6413497924805,383.86366724967957
684,437.64063835144043,118.43157649040222,304.220495223999,183.01274299621582,785.1039505004883,295.19070625305176,653.9483642578125,392.3637217283249
688,453.59776496887207,115.88890671730042,314.85912322998047,176.47093176841736,783.760871887207,307.2499769926071,640.2511024475098,400.42766511440277
692,469.59975242614746,113.94667625427246,326.021089553833,170.27145624160767,780.8478927612305,319.57293570041656,625.6162261962891,407.92096585035324
696,485.56983947753906,112.6752769947052,337.6615047454834,164.48354959487915,776.2906265258789,332.03508496284485,610.1468467712402,414.70655769109726
700,501.4134407043457,112.0945680141449,349.7042942047119,159.1496980190277,770.0752258300781,344.5042026042938,593.994083404541,420.69242745637894
704,517.0232391357422,112.21201658248901,362.0639991760254,154.30659413337708,762.2117614746094,356.8366402387619,577.3322296142578,425.8012470602989
708,532.2774124145508,113.15875053405762,374.68666076660156,150.08185744285583,752.6583480834961,368.8001078367233,560.3228759765625,429.833419919014
712,547.0427513122559,114.93090748786926,387.4585819244385,146.51710510253906,741.5155792236328,380.20707070827484,543.1939888000488,432.73125171661377
716,561.1885070800781,117.4962043762207,400.25768280029297,143.63248586654663,728.9362907409668,390.88714957237244,526.1821174621582,434.48037922382355
720,574.5948600769043,120.79599738121033,412.96048164367676,141.4245879650116,715.1176643371582,400.70026874542236,509.51751708984375,435.1108968257904
724,587.1613311767578,124.74859714508057,425.44979095458984,139.86544132232666,700.2891540527344,409.5487904548645,493.4099006652832,434.6956989169121
728,598.8103866577148,129.2538070678711,437.61815071105957,138.90354752540588,684.7021865844727,417.38289803266525,478.0408000946045,433.34536224603653
732,609.4945907592773,134.1985559463501,449.37543869018555,138.4650707244873,668.6137962341309,424.2074114084244,463.551721572876,431.20141088962555
736,619.200553894043,139.4633674621582,460.6524467468262,138.45650911331177,652.2740936279297,430.0826722383499,450.03902435302734,428.42876851558685
740,627.9510498046875,144.9277675151825,471.4035701751709,138.76772046089172,635.9154510498047,435.1217034459114,437.55114555358887,425.2065208554268
744,635.8098793029785,150.47942519187927,481.61230087280273,139.27687883377075,619.7389984130859,439.4863709807396,426.084623336792,421.7186540365219
748,642.8837013244629,156.0223925113678,491.29417419433594,139.8572337627411,603.9056396484375,443.37678641080856,415.58369636535645,418.1425076723099
752,649.3204879760742,161.48730754852295,500.4975700378418,140.38705587387085,588.5275268554688,447.01596200466156,405.9416198730469,414.63577151298523
756,655.422191619873,166.6513752937317,509.3020248413086,140.5401349067688,573.7712287902832,450.93233585357666,396.9715118408203,411.5801453590393
760,661.3452529907227,171.7309856414795,517.8562545776367,140.4539716243744,559.5110893249512,455.0676342844963,388.46606254577637,408.7981930375099
764,667.4169158935547,176.65967345237732,526.299877166748,139.94651913642883,545.7725715637207,459.7926941514015,380.172815322876,406.48547172546387
768,673.6746025085449,181.7656445503235,534.7939682006836,139.2867922782898,532.2505760192871,464.83801782131195,371.9322395324707,404.29540514945984
772,680.2439117431641,187.18266606330872,543.4683036804199,138.54054808616638,518.7847137451172,470.1990669965744,363.585262298584,402.1331477165222
776,687.0491409301758,193.23379397392273,552.4520301818848,137.9888391494751,505.0320625305176,475.54691165685654,355.0627326965332,399.645516872406
780,693.9935302734375,200.18826842308044,561.8400192260742,137.86768913269043,490.7185363769531,480.5974455177784,346.3373565673828,396.54777467250824
784,701.008186340332,208.24033498764038,571.7010498046875,138.34237575531006,475.66246032714844,485.16022101044655,337.39253997802734,392.6544463634491
788,707.9491996765137,217.6118552684784,582.0772361755371,139.6259093284607,459.68650817871094,488.96374493837357,328.26390266418457,387.7386009693146
792,714.5914649963379,228.5285210609436,592.9660034179688,141.9685399532318,442.65406608581543,491.66336819529533,319.05160903930664,381.5529817342758
796,720.6987190246582,241.15300297737122,604.3225479125977,145.58701157569885,424.5205879211426,492.9494485259056,309.88494873046875,373.91478538513184
800,725.9798812866211,255.6022346019745,616.047534942627,150.69777846336365,405.31920433044434,492.49081894755363,300.946569442749,364.66885685920715
804,730.0915718078613,271.9219207763672,627.9769706726074,157.50104069709778,385.17974853515625,489.95092928409576,292.4751949310303,353.70684027671814
808,732.6503562927246,290.0621563196182,639.8784828186035,166.16069197654724,364.34020042419434,485.0131890177727,284.76036071777344,340.98781049251556
812,733.2562065124512,309.8478466272354,651.4508056640625,176.77528738975525,343.15821647644043,477.4181990325451,278.1305694580078,326.56464993953705
816,731.5828514099121,330.9485650062561,662.3590850830078,189.31386351585388,322.09885597229004,467.0690578222275,272.8942680358887,310.6352734565735
820,727.2854804992676,352.91880190372467,672.2073554992676,203.6877465248108,301.7149829864502,453.90829235315323,269.39406394958496,293.4653002023697
824,720.1605033874512,375.17174899578094,680.6118392944336,219.65466856956482,282.60884284973145,438.0875292420387,267.89734840393066,275.46097218990326
828,710.1699829101562,397.0414674282074,687.2458076477051,236.84226393699646,265.3589630126953,419.95352178812027,268.56422424316406,257.1231436729431
832,697.4509620666504,417.84900695085526,691.8752288818359,254.78122115135193,250.45512199401855,400.0178664922714,271.4259624481201,238.9963138103485
836,682.3025894165039,436.97802007198334,694.3876075744629,272.95597672462463,238.24045658111572,378.9031147956848,276.37956619262695,221.6079068183899
840,665.1723861694336,454.02754336595535,694.8528099060059,290.89018642902374,228.80681991577148,357.284032702446,283.16004753112793,205.37087559700012
